id,question,options,answer,notes,Tags,questionPre
220203027,根据支付结算法律制度的规定，下列关于网上银行的表述中，正确的是{{c1::}}。,企业网上银行主要适用于企业单位，事业单位不适用<br>||纯网上银行是只有一个站点的银行<br>||B2C指的是企业与企业之间进行的电子商务活动<br>||企业网上银行子系统的功能包括银证转账业务<br>,2,参考解析： 选项A，根据规定，企业网上银行适用于企事业单位；选项C，B2B指的是企业与企业之间进行的电子商务活动；选项D，银证转账业务是个人网上子系统的业务功能。<br>,支付结算法律制度,
220203028,根据《支付结算办法》的规定，汇款人委托银行将其款项支付给收款人的结算方式是{{c1::}}。,汇兑<br>||国内信用证<br>||托收承付<br>||委托收款<br>,1,参考解析： 根据支付结算办法的规定，汇款人委托银行将其款项支付给收款人的结算方式为汇兑结算方式。<br>,支付结算法律制度,
220203029,甲公司委托乙银行向丙企业收取款项，丙企业开户银行在债务证明到期日办理划款时，发现丙企业存款账户不足支付，根据规定，开户行可以采取的行为是{{c1::}}。,直接向甲公司出具拒绝支付证明<br>||应通过乙银行向甲公司发出未付款通知书<br>||先按委托收款凭证及债务证明标明的金额向甲公司付款，然后向丙企业追索<br>||应通知丙企业存足相应款项，如果丙企业在规定的时间内未存足款项的，再向乙银行出具拒绝支付证明<br>,2,参考解析： 根据委托收款的有关规定，银行在办理划款时，发现付款人存款账户不足支付的，应通过被委托银行向收款人发出未付款通知书。<br>,支付结算法律制度,
220203030,网络支付机构采用非面对面方式开立个人开立账户时，应通过外部渠道进行多重交叉验证，下列情形中，能够开立Ⅲ类户的最少外部渠道数量是{{c1::}}。,通过六个合法安全的外部渠道<br>||通过三个合法安全的外部渠道<br>||通过五个合法安全的外部渠道<br>||通过一个合法安全的外部渠道<br>,3,参考解析：支付机构开立Ⅲ类户的，以面对面方式核实身份或以非面对面方式通过“至少五个”合法安全的外部渠道进行身份基本信息多重交叉验证。<br>,支付结算法律制度,
220203031,根据支付结算法律制度的规定，下列各项中，属于单位、个人在社会经济活动中使用的人民币非现金支付工具的有{{c1::}}。,股票<br>||支票<br>||汇票<br>||本票<br>,2||3||4,参考解析：非现金支付工具主要包括“三票一卡”和结算方式。“三票一卡”是指汇票、本票、支票和银行卡，结算方式包括汇兑、托收承付和委托收款等。<br>,支付结算法律制度,
220203032,根据支付结算法律制度的规定，下列关于支票出票的表述中，正确的有{{c1::}}。,出票人签发的支票金额不得超过其付款时在付款人处实有的存款金额<br>||出票人不得签发与其预留银行签章不符的支票<br>||支票上未记载付款行名称的，支票无效<br>||出票人不得在支票上记载自己为收款人<br>,1||2||3,参考解析：出票人可以在支票上记载自己为收款人。<br>,支付结算法律制度,
220203033,下列选项中，属于银行结算账户管理的基本内容有{{c1::}}。,实名制管理<br>||账户变更事项的管理<br>||存款人预留银行签章的管理<br>||对账管理<br>,1||2||3||4,参考解析：银行结算账户管理的基本内容包括五项：实名制管理、账户资金的管理、账户变更事项的管理、存款人预留银行签章的管理、银行结算账户的对账管理。<br>,支付结算法律制度,
220203034,根据个人银行账户实名制的要求，存款人申请开立个人银行结算账户时，应向银行出具本人有效证件。下列属于有效身份证件的有{{c1::}}。,中华人民共和国境内已登记常住户口的中国公民的居民身份证<br>||中国台湾地区居民的台湾居民来往大陆通行证<br>||国外中国公民的中国护照<br>||中国香港、澳门特别行政区居民的香港、澳门特别行政区居民身份证<br>,1||2||3,参考解析：选项D属于辅助身份证明材料。香港、澳门特别行政区居民的有效身份证件为港澳居民来往内地通行证、港澳居民居住证。<br>,支付结算法律制度,
220203035,张三拥有A银行所开立的I类账户、II类账户和III类账户各一个。下列关于张三使用个人银行结算账户办理业务的说法中，正确的有{{c1::}}。,张三可以通过II类账户和III类账户购买银行理财产品<br>||张三可以通过绑定账户向II类账户转账存入资金<br>||张三可以通过自助操作方式，从III类账户转出资金至非绑定账户，没有限额限制<br>||张三可以通过II类账户和III类账户网上购物消费<br>,2||4,参考解析：根据规定，III类账户不能购买理财产品，选项A错误；III类户可以办理限额消费和缴费、限额向非绑定账户转出资金业务。经银行柜面、自助设备加以银行工作人员现场面对面确认身份的，III类户还可以办理非绑定账户资金转入业务。其中，III类户账户余额不得超过2000元。<br>,支付结算法律制度,
220203036,根据票据法律制度的规定，下列选项中，当事人能够获得票据权利的有{{c1::}}。,甲公司通过交付货物获得一张支票<br>||乙公司通过无偿受赠获得一张本票<br>||丙公司因重大过失取得一张伪造的汇票<br>||丁公司取得一张金额被涂改的汇票<br>,1||2,参考解析：票据的取得，必须给付对价，选项A的情形可以取得票据权利；因税收、继承、赠与可以依法无偿取得票据，可以获得票据权利，选项B正确；持票人因重大过失取得不符合《中华人民共和国票据法》规定的票据的，不能获得票据权利，选项C不选；金额、收款人名称与出票日期不得更改，更改的票据无效，选项D不选。<br>,支付结算法律制度,
220203037,甲将一张100万元的汇票背书转让给乙，并注明“乙不得对甲行使追索权”。下列有关该背书效力的表述中正确的有{{c1::}}。,背书转让无效<br>||背书转让有效<br>||乙可以对甲行使追索权<br>||乙不得对甲行使追索权<br>,2||3,参考解析：根据规定，背书不得附条件，否则所附条件不具有汇票上的效力，但该背书转让有效。<br>,支付结算法律制度,
220203038,根据支付结算法律制度的规定，下列票据背书行为中，属于非转让背书的有{{c1::}}。,甲公司将自己持有的一张银行汇票背书转让给乙公司以偿付货款<br>||乙公司将自己持有的一张商业汇票背书转让给丙公司作为向丙公司借款的质押<br>||丙公司将自己持有的一张支票背书转让给丁银行，委托丁银行代为行使收款权<br>||丁公司将自己持有的一张银行本票背书转让给戊公司作为合同定金<br>,2||3,参考解析：委托收款背书与质押背书，为非转让背书，选项B属于质押背书；选项C属于委托收款背书；选项AD均属于转让背书。<br>,支付结算法律制度,
220203039,甲公司对自己签发的一张商业承兑汇票依法进行承兑，根据规定，甲公司承兑完成日次一个工作日内应在票据信息披露平台披露，下列选项中，属于甲公司应披露的信息有{{c1::}}。,出票日期<br>||承兑日期<br>||票据到期日<br>||票据上背书人的社会信用代码<br>,1||2||3,参考解析：商业承兑汇票的承兑人应当于承兑完成日次一个工作日内，在中国人民银行认可的票据信息披露平台披露每张票据的承兑相关信息，包括出票日期、承兑日期、票据号码、出票人名称、承兑人名称、承兑人社会信用代码、票面金额、票据到期日等。<br>,支付结算法律制度,
220203040,根据《中华人民共和国票据法》的规定，下列各项中，属于可以行使追索权的情形有{{c1::}}。,汇票到期被拒绝付款的<br>||汇票到期日前被拒绝承兑的<br>||汇票到期日前承兑人逃匿的<br>||汇票到期日前付款人被依法宣告破产的<br>,1||2||3||4,参考解析：追索权发生的实质条件：①汇票被拒绝付款；②汇票到期日前被拒绝承兑；③承兑人或者付款人死亡、逃匿的；④承兑人或者付款人被依法宣告破产或者因违法被责令禁止活动的。本票、支票追索权的行使，适用《中华人民共和国票据法》有关汇票的规定。<br>,支付结算法律制度,
220203041,2021年1月1日，甲公司向乙公司签发一张金额为10万元、付款人为A银行、见票后3个月付款的银行承兑汇票。2021年1月5日，乙公司将其背书转让给丙公司以支付货款，丁公司作为乙公司的保证人在票据上签章。2021年1月15日，丙公司提示承兑时，遭到A银行拒绝。根据规定，丙公司有权行使追索权的对象有{{c1::}}。,甲公司<br>||A银行<br>||乙公司<br>||丁公司<br>,1||3||4,参考解析：由于付款人未承兑票据，付款人非票据债务人，不承担票据责任。<br>,支付结算法律制度,
220203042,郑某为支付甲公司货款，向银行申请签发了一张金额为60万元的银行汇票。甲公司受理该汇票时，应当审查的内容有{{c1::}}。,银行汇票和解讫通知是否齐全<br>||该银行汇票是否在提示付款期内<br>||收款人是否确为甲公司<br>||必须记载的事项是否齐全<br>,1||2||3||4,参考解析： 收款人受理银行汇票时，应审查下列事项：①银行汇票和解讫通知是否齐全（选项A）、汇票号码和记载的内容是否一致；②收款人是否确为本单位或本人（选项C）；③银行汇票是否在提示付款期限内（选项B）；④必须记载的事项是否齐全（选项D）；⑤出票人签章是否符合规定，大小写出票金额是否一致；⑥出票金额、出票日期、收款人名称是否更改，更改的其他记载事项是否由原记载人签章证明。<br>,支付结算法律制度,
220203043,根据支付结算法律制度的规定，下列关于银行汇票与银行本票的表述中，正确的有{{c1::}}。,银行汇票与银行本票都是由银行签发且见票即付的票据<br>||单位和个人均可使用银行汇票与银行本票<br>||银行汇票与银行本票对出票人的票据权利时效均为出票日起2年<br>||银行汇票与银行本票的基本当事人均为出票人、收款人和付款人<br>,1||2||3,参考解析：根据规定，银行汇票基本当事人是出票人、收款人和付款人；银行本票的基本当事人是出票人和收款人。<br>,支付结算法律制度,
220203044,根据支付结算法律制度的规定，下列各项中，属于商业汇票持票人向银行办理贴现必须具备的条件有{{c1::}}。,票据未到期<br>||持票人与出票人或者直接前手之间具有真实的商品交易关系<br>||持票人是在银行开立有存款账户的企业法人或者其他组织<br>||票据未记载“不得转让”事项<br>,1||2||3||4,参考解析：商业汇票的持票人向银行办理贴现必须具备下列条件：票据未到期；票据未记载“不得转让”事项；在银行开立存款账户的企业法人以及其他组织；与出票人或者直接前手之间具有真实的商品交易关系。<br>,支付结算法律制度,
220203045,根据支付结算法律制度的规定，下列关于商业汇票付款期限记载形式的表述中，正确的有{{c1::}}。,见票后定期付款<br>||定日付款<br>||出票后定期付款<br>||承兑后延期付款<br>,1||2||3,参考解析： 商业汇票的付款期限记载有三种形式：①定日付款的商业汇票（选项B）；②出票后定期付款的商业汇票（选项C）；③见票后定期付款的商业汇票（选项A）。<br>,支付结算法律制度,
220203046,下列关于支票记载事项的说法中，正确的有{{c1::}}。,“无条件支付的承诺”是支票必须记载事项<br>||收款人名称和金额，均为支票的必须记载事项<br>||收款人名称和金额，均为支票的授权补记事项<br>||支票付款人为支票上记载的出票人开户银行<br>,3||4,参考解析：根据规定，支票必须记载事项中包括“无条件支付的委托”，选项A的说法错误；收款人名称不是支票必须记载事项之一，因此选项B的说法错误。<br>,支付结算法律制度,
220203047,根据支付结算法律制度的规定，下列关于银行卡交易的表述中，正确的有{{c1::}}。,信用卡持卡人不得通过银行柜面办理现金提取业务<br>||信用卡持卡人通过ATM办理现金提取业务有限额控制<br>||借记卡持卡人在ATM机上取款无限额控制<br>||储值卡的面值具有上限<br>,2||4,参考解析： 选项A，信用卡持卡人可通过柜面办理现金提取业务；选项B，信用卡持卡人通过ATM等自助机办理现金提取业务，每卡每日累计不得超过人民币1万元；选项C，发卡银行应当对借记卡持卡人在自动柜员机（ATM机）取款设定上限，每卡每日累计提款不得超过2万元人民币；选项D，储值卡的面值或卡内币值不得超过1000元人民币。<br>,支付结算法律制度,
220203048,根据银行卡计息的相关规定，下列持卡人所欠项目中，银行不得计收利息的有{{c1::}}。,违约金<br>||超过信用额度用卡的消费金额<br>||年费<br>||取现手续费<br>,1||3||4,参考解析：向持卡人收取违约金和年费、取现手续费、货币兑换费等服务费用不得计收利息。<br>,支付结算法律制度,
220203049,根据银行卡业务管理的相关规定，收单机构发现特约商户发生疑似信用卡套现、洗钱、欺诈、移机、留存或泄露持卡人信息等风险事件的，应当对特约商户采取的措施有{{c1::}}。,暂停银行卡交易<br>||关闭网络支付接口<br>||延迟资金结算<br>||收回受理终端<br>,1||2||3||4,参考解析：收单机构发现特约商户发生疑似银行卡套现、洗钱、欺诈、移机、留存或泄露持卡人账户信息等风险事件的，应当对特约商户采取延迟资金结算、暂停银行卡交易或收回受理终端（关闭网络支付接口）等措施，并承担因未采取措施导致的风险损失责任；涉嫌违法犯罪活动的，应当及时向公安机关报案。<br>,支付结算法律制度,
220203050,根据支付结算法律制度的规定，下列关于预付卡使用的表述中，正确的有{{c1::}}。,记名预付卡可挂失，可赎回<br>||有资金余额但超过有效期的预付卡可通过延期、激活、换卡等方式继续使用<br>||记名预付卡不得设置有效期<br>||不记名预付卡有效期可设置为2年<br>,1||2||3,参考解析：不记名预付卡不挂失，不赎回，有效期不得低于3年。<br>,支付结算法律制度,
220203051,根据支付结算法律制度的规定，关于预付卡的下列表述中，正确的有{{c1::}}。,单张记名预付卡资金限额不得超过5000元<br>||专营机构开展多用途预付卡业务的，应依法在商务部备案<br>||预付卡以人民币计价，不具有透支功能<br>||单张不记名预付卡资金限额不得超过1000元<br>,1||3||4,参考解析：选项AD，单张记名预付卡资金限额不得超过5000元，单张不记名预付卡资金限额不得超过1000元；选项B，商业机构开展“单用途预付卡”业务的，应在开展业务之日起30日内向商务部备案；选项C，预付卡以人民币计价，不具有透支功能。<br>,支付结算法律制度,
220203052,根据支付结算法律制度的规定，关于汇兑结算方式的下列表述中，正确的有{{c1::}}。,汇款人在银行开立存款账户的，在汇兑凭证上必须记载其账号<br>||汇款人对汇出银行尚未汇出的款项不得申请撤销<br>||单位和个人的款项结算均可使用<br>||收款人在银行开立存款账户的，在汇兑凭证上必须记载其账号<br>,1||3||4,参考解析：选项A、D，汇兑凭证记载的汇款人、收款人在银行开立存款账户的，必须记载其账号；选项B，汇款人对汇出银行尚未汇出的款项可以申请撤销；选项C，单位和个人各种款项的结算，均可使用汇兑结算方式。<br>,支付结算法律制度,
220203053,根据支付结算法律制度的规定，下列有关委托收款的表述中，正确的有{{c1::}}。,委托收款是收款人委托银行向付款人收取款项的结算方式<br>||委托收款在同城、异地均可使用<br>||银行在办理划款时，发现付款人存款账户不足支付的，应通过被委托银行向收款人发出未付款通知书<br>||付款人应当于接到通知的当日书面通知银行付款，如果付款人未在发出通知的次日起3日内通知银行付款的，视为同意付款<br>,1||2||3,参考解析：根据规定，付款人应当于接到通知的当日书面通知银行付款，如果付款人未在“接到”通知的次日起3日内通知银行付款的，视为同意付款。<br>,支付结算法律制度,
220203054,条码支付根据交易验证方式和风险防范能力的不同分为不同的风险防范等级，对应不同的限额要求。下列选项中，风险防范能力达到A级，银行、支付机构可与客户通过协议自主约定单日累计限额的情况有{{c1::}}。,采用数字证书和动态短信密码对交易进行验证<br>||采用电子签名和面部识别对交易进行验证<br>||采用动态短信密码和静态密码对交易进行验证<br>||采用动态短信密码、静态密码和指纹对交易进行验证<br>,1||2,参考解析： 采用包括“数字证书或电子签名”在内的两类（含）以上有效要素对交易进行验证的，银行、支付机构可与客户通过协议自主约定单日累计限额。选项CD，虽采用多种验证方式，但其中未采用数字证书或电子签名的任何一类，因此划分为B类，根据限额要求，同一客户单个银行账户或所有支付账户单日累计交易金额应不超过5000元。<br>,支付结算法律制度,
220203055,依法取得《支付业务许可证》的支付机构，可以依法从事支付服务。下列选项中，该类支付机构可以从事的有{{c1::}}。,移动电话支付<br>||以盈利为目的发行预付卡<br>||银行卡收单服务<br>||条码支付<br>,1||2||3||4,参考解析：支付机构可以从事的服务包括网络支付（选项A）、预付卡、银行卡收单和条码支付。<br>,支付结算法律制度,
220203056,下列各项中，符合违反支付结算法律制度法律责任规定的有{{c1::}}。,单位或个人签发空头支票，由中国人民银行对其处以票面金额5％但不低于1000元的罚款<br>||单位或个人签发空头支票，持票人有权要求出票人赔偿支票金额5％的赔偿金<br>||单位或个人签发空头支票，持票人有权要求出票人赔偿支票金额2％的赔偿金<br>||票据的付款人对见票即付或者到期的票据，故意压票、拖延支付的，由国务院银行保险监督管理机构责令其改正，有违法所得的，没收违法所得<br>,1||3||4,参考解析： 选项B，单位或个人签发空头支票，持票人有权要求出票人赔偿支票金额2％的赔偿金。<br>,支付结算法律制度,
220203057,法人和其他单位在票据和结算凭证上的签章，为该法人或单位的公章或财务专用章，加上其法定代表人或者其授权的代理人的签名或盖章。{{c1::}},对<br>||错<br>,1,参考解析：单位、银行在票据和结算凭证上的签章，为该单位、银行的盖章加其法定代表人或者其授权的代理人的签名或者盖章。个人在票据和结算凭证上的签章，为个人本人的签名或盖章。注意单位的签章必须同时盖两个章，而自然人的签章可以是签名，也可以是盖章，二者选其一。<br>,支付结算法律制度,
220203058,票据伪造和票据变造是欺诈行为，构成犯罪的应追究刑事责任。{{c1::}},对<br>||错<br>,1,参考解析：伪造、变造票据属于欺诈行为，如构成犯罪的应追究其刑事责任。<br>,支付结算法律制度,
220203059,存款人只能在注册地开立一个基本存款账户，不得异地开立银行结算账户。{{c1::}},对<br>||错<br>,2,参考解析：单位和个人只要符合相关条件，均可根据需要在异地开立相应的银行结算账户。<br>,支付结算法律制度,
220203060,存款人尚未清偿其开户银行债务的，可先申请撤销该账户，10天内还清银行债务。{{c1::}},对<br>||错<br>,2,参考解析：存款人尚未清偿其开户银行债务的，不得申请撤销该账户。<br>,支付结算法律制度,
220203061,新入学大学生开立用于缴纳学费的个人银行结算账户，可由所在大学代理办理。{{c1::}},对<br>||错<br>,1,参考解析：开立申请人开立个人银行账户或办理其他个人银行账户业务，原则上应当由开户申请人本人亲自办理；符合条件的，可以由他人代理办理。<br>,支付结算法律制度,
220203062,票据的取得，正常情况下必须给付票据双方当事人认可的相对应的代价。{{c1::}},对<br>||错<br>,1,参考解析：除例外情形，票据的取得，必须给付对价，即应当给付票据双方当事人认可的相对应的代价。<br>,支付结算法律制度,
220203063,挂失止付不是票据丧失后采取的必经措施，是一种暂时的预防措施，最终要申请公示催告或提起普通诉讼。{{c1::}},对<br>||错<br>,1,参考解析：票据丢失后，当事人可以直接提起民事诉讼程序或公示催告程序。<br>,支付结算法律制度,
220203064,付款人对银行承兑汇票可以附条件承兑。{{c1::}},对<br>||错<br>,2,参考解析：付款人承兑汇票，不得附有条件；承兑附有条件的，视为拒绝承兑。<br>,支付结算法律制度,
220203065,汇票的持票人未在法定期限内提示付款的，则承兑人的票据责任解除。{{c1::}},对<br>||错<br>,2,参考解析：持票人未按照法定期限提示付款的，在作出说明后，承兑人或者付款人仍应当继续对持票人承担付款责任。<br>,支付结算法律制度,
220203066,甲公司签发一张商业汇票给乙公司，乙公司将该汇票背书转让给丙公司并在票据背面注明“不得转让”字样，此行为属于附条件的背书。{{c1::}},对<br>||错<br>,2,参考解析：条件背书是指背书附有条件，记载“不得转让”或类似字样，不属于附条件，而属于禁转背书。<br>,支付结算法律制度,
220203067,背书人背书时，必须在票据上签章，背书才能成立，否则，背书行为无效。{{c1::}},对<br>||错<br>,1,参考解析：背书人签章是确定背书的债务人地位及其担保责任的依据，故属于绝对应记载事项。<br>,支付结算法律制度,
220203068,甲将一张汇票背书转让给乙，并注明“仅用于支付定金”，乙可以将该汇票用于其他用途。{{c1::}},对<br>||错<br>,1,参考解析：背书不得附条件，否则所附条件不具有汇票上的效力，但该背书转让有效。<br>,支付结算法律制度,
220203069,票据保证人为二人以上的，按约定承担责任，约定不明的，保证无效。{{c1::}},对<br>||错<br>,2,参考解析：保证人为二人以上的，保证人之间承担连带责任。<br>,支付结算法律制度,
220203070,商业汇票未按照规定期限提示承兑的，持票人丧失对其前手的追索权。{{c1::}},对<br>||错<br>,1,参考解析：根据规定，汇票未按照规定期限提示承兑的，持票人丧失对其前手的追索权。<br>,支付结算法律制度,
220203071,汇票被拒绝承兑、被拒绝付款或者超过付款提示期限的，不得背书转让。{{c1::}},对<br>||错<br>,1,参考解析：根据规定，汇票被拒绝承兑、被拒绝付款或者超过付款提示期限的，不得背书转让；背书转让的，背书人应当承担汇票责任。<br>,支付结算法律制度,
220203072,保证人清偿票据债务后，不得行使持票人对被保证人及其前手的追索权。{{c1::}},对<br>||错<br>,2,参考解析：保证人清偿票据债务后，可以行使持票人对被保证人及其前手的追索权。<br>,支付结算法律制度,
220203073,持票人对汇票债务人中的一人已经进行追索的，对其他汇票债务人不得再行使追索权。{{c1::}},对<br>||错<br>,2,参考解析：根据规定，持票人对汇票债务人中的一人或数人已经进行追索的，对其他汇票债务人仍可以行使追索权。<br>,支付结算法律制度,
220203074,甲公司向乙公司开具一张经A银行承兑的银行承兑汇票，乙公司持有到期后在法定期限内向银行提示付款，此时甲公司在A银行账户中的资金不足以支付票据款，本着办理支付结算业务中“银行不垫款”的原则，A银行有权拒绝向乙公司支付票据款。{{c1::}},对<br>||错<br>,2,参考解析：在银行承兑汇票中，银行是承兑人，是承担绝对付款义务的人，而办理支付结算原则中所说的“银行不垫款”是针对银行为代理付款人的情况，因此在银行承兑汇票的关系中，银行不能再遵循“银行不垫款”的原则，是应该以绝对付款人的身份付款的。<br>,支付结算法律制度,
220203075,票据上最后一手背书的被背书人应当在票据和粘单的粘接处签章。{{c1::}},对<br>||错<br>,1,参考解析：<br>,支付结算法律制度,
220203076,支票的出票人签发支票的金额可以超过付款时在付款人处实有的存款金额。{{c1::}},对<br>||错<br>,2,参考解析：根据规定，支票的出票人签发支票的金额不得超过付款时在付款人处实有的存款金额，否则属于签发空头支票的行为。<br>,支付结算法律制度,
220203077,发卡机构对向持卡人收取的违约金和年费、取现手续费、货币兑换费等服务费用不得计收利息。{{c1::}},对<br>||错<br>,1,参考解析：<br>,支付结算法律制度,
220203078,预付卡按是否记载持卡人身份信息分为记名预付卡、不记名预付卡。{{c1::}},对<br>||错<br>,1,参考解析：<br>,支付结算法律制度,
220203079,企业网上银行子系统和个人网上子系统都可以进行账户信息查询。{{c1::}},对<br>||错<br>,1,参考解析：<br>,支付结算法律制度,
220203080,采用汇兑结算方式的，汇款回单可以作为该笔汇款已转入收款人账户的证明。{{c1::}},对<br>||错<br>,2,参考解析：汇款回单只能作为汇出银行受理汇款的依据，不能作为该笔汇款已转入收款人账户的证明。<br>,支付结算法律制度,
220203081,委托收款是收款人委托银行向付款人收取款项的一种结算方式，无论是同城还是异地都可使用。{{c1::}},对<br>||错<br>,1,参考解析：<br>,支付结算法律制度,
220203082,网络支付的交易中，被人民银行评价为“A”类的支付机构可与银行通过协议自主约定由支付机构代替进行交易验证的情形。{{c1::}},对<br>||错<br>,1,参考解析：<br>,支付结算法律制度,
220203083,非法持有他人信用卡，数量较大的，应追究其刑事责任。{{c1::}},对<br>||错<br>,1,参考解析：非法持有他人信用卡，数量较大的，处3年以上10年以下有期徒刑，并处2万元以上20万元以下罚金。<br>,支付结算法律制度,
220204001,下列税种中，由海关系统负责征收和管理的是{{c1::}}。,房产税<br>||个人所得税<br>||契税<br>||关税<br>,4,参考解析：海关主要负责关税、船舶吨税、委托代征的进口环节增值税、消费税的征收和管理。<br>,税法概述及货物和劳务税法律制度,
220204002,根据增值税法律制度的规定，下列关于小规模纳税人征税规定的表述中，不正确的是{{c1::}}。,实行简易征税办法<br>||一律不使用增值税专用发票<br>||不允许抵扣增值税进项税额<br>||年应税销售额为500万元的纳税人划分为小规模纳税人<br>,2,"参考解析：选项AC，小规模纳税人实行简易征税办法，不得抵扣进项税额；选项B,自2020年2月1日起，增值税小规模纳税人（其他个人除外）发生增值税应税行为需要开具增值税专用发票的，可以自愿使用增值税发票管理系统自行开具。选择自行开具增值税专用发票的小规模纳税人，税务机关不再为其代开增值税专用发票；选项D，增值税小规模纳税人标准为年应征增值税销售额500万元及以下。<br>",税法概述及货物和劳务税法律制度,
220204003,经营者以承运人身份与托运人签订运输服务合同，收取运费并承担承运人责任，然后委托实际承运人完成运输服务的经营活动，该业务所适用增值税税目是{{c1::}}。,交通运输服务<br>||物流辅助服务<br>||经纪代理服务<br>||商务辅助服务<br>,1,参考解析：该项业务属于“无运输工具承运业务”，是“交通运输服务”的税目类别。考生朋友们复习中请注意与之相关的其他易混淆税目。<br>,税法概述及货物和劳务税法律制度,
220204004,"根据增值税法律制度的规定,下列各项中,应按照“金融服务—贷款服务”税目计缴增值税的是{{c1::}}。",融资性售后回租<br>||账户管理服务<br>||金融支付服务<br>||资金结算服务<br>,1,参考解析：选项BCD属于“金融服务—直接收费金融服务”。<br>,税法概述及货物和劳务税法律制度,
220204005,根据增值税法律制度的规定，下列关于租赁服务的表述中，不正确的是{{c1::}}。,将建筑物、构筑物等不动产或者飞机、车辆等有形动产的广告位出租给其他单位或者个人用于发布广告，按照经营租赁服务缴纳增值税<br>||车辆停放服务按照不动产经营租赁服务缴纳增值税<br>||水路运输的程租，属于交通运输服务<br>||融资性售后回租业务按照租赁服务缴纳增值税<br>,4,参考解析：融资性售后回租按金融服务中的“贷款服务”缴纳增值税。<br>,税法概述及货物和劳务税法律制度,
220204006,根据增值税法律制度的规定，纳税人发生下列行为中，属于增值税兼营行为的是{{c1::}}。,建筑公司为承建的某项工程既提供非自产的建筑材料又承担建筑、安装业务<br>||照相馆在提供照相业务的同时销售相框<br>||酒店开设客房、餐厅从事服务业务并附设商场销售货物<br>||饭店提供餐饮服务的同时销售酒水<br>,3,参考解析： 选项ABD，均属于增值税混合销售行为，既涉及销售服务，又涉及销售货物。<br>,税法概述及货物和劳务税法律制度,
220204007,关于纳税人销售活动板房、机器设备、钢结构件等自产货物的同时提供建筑、安装服务，增值税税务处理的下列说法中正确的是{{c1::}}。,属于混合销售<br>||全部销售额按销售货物缴纳增值税<br>||全部销售额按提供建筑服务缴纳增值税<br>||应分别核算货物和建筑服务的销售额，分别适用不同的税率或者征收率<br>,4,参考解析：自2017年5月起，纳税人销售活动板房、机器设备、钢结构件等自产货物的同时提供建筑、安装服务，“不属于”混合销售，应分别核算货物和建筑服务的销售额，分别适用不同税率或者征收率。<br>,税法概述及货物和劳务税法律制度,
220204008,某企业（一般纳税人）于2014年12月将一辆自己使用过7年的小轿车（未抵扣增值税），以10万元的价格售出，其正确的税务处理方法是{{c1::}}。,按2％简易办法计算应纳增值税<br>||按4％简易办法计算应纳增值税<br>||按简易办法依照3％征收率减按2％计算应纳增值税<br>||不缴纳增值税<br>,3,参考解析：根据现行政策，一般纳税人销售自己使用过的以前购进未抵扣过进项税额的固定资产，按照3％征收率减按2％征收增值税。<br>,税法概述及货物和劳务税法律制度,
220204009,根据增值税法律制度的规定，下列销售服务的情形中，现行适用税率最高的税目是{{c1::}}。,航天运输服务<br>||基础电信服务<br>||公交车车身广告位出租，用于广告发布<br>||出租工业用厂房<br>,3,参考解析：选项C属于“有形动产租赁”服务，适用13%的税率，为目前增值税销售服务中税率最高的税目。<br>,税法概述及货物和劳务税法律制度,
220204010,甲服装厂为增值税一般纳税人，2021年10月将100件自产服装发给职工作为福利。该批服装成本904元/件，甲服装厂同类服装含增值税单价1356元/件。已知，增值税税率为13％，计算甲服装厂当月该笔业务增值税销项税额的下列算式中，正确的是{{c1::}}。,100×1356×13％＝17628（元）<br>||100×1356÷（1＋13％）×13％＝15600（元）<br>||100×904×13％＝11752（元）<br>||100×904÷（1＋13％）×13％＝10400（元）<br>,2,参考解析：将自产货物用作职工福利，应视同销售货物，计征增值税；由于甲服装厂存在同类服装的价格，应当使用同类货物价格计税，不需要组成计税价格；同类服装的单价为含税金额需要换算为不含税金额。<br>,税法概述及货物和劳务税法律制度,
220204011,甲企业为增值税一般纳税人，8月销售空调取得含增值税价款610.2万元，另收取包装物押金5.8万元，约定3个月内返还；当月确认逾期不予退还的包装物押金为11.3万元。已知增值税税率为13％。计算甲企业当月上述业务增值税销项税额的下列算式中，正确的是{{c1::}}。,（610.2＋5.8＋11.3）×13％＝81.55（万元）<br>||（610.2＋11.3）÷（1＋13％）×13％＝71.5（万元）<br>||（610.2＋5.8＋11.3）÷（1＋13％）×13％＝72.17（万元）<br>||（610.2＋11.3）×13％＝80.80（万元）<br>,2,参考解析：纳税人为销售货物而出租、出借包装物收取的押金，单独记账核算的，且时间在1年以内，又未过期的，不并入销售额征税；但对因逾期未收回包装物不再退还的押金，应按所包装货物的适用税率计算增值税款。<br>,税法概述及货物和劳务税法律制度,
220204012,某商场为一般纳税人，10月份售出甲产品80套，含税金额9828元，另外为回馈老客户，当月无偿赠送乙商品80套（每套含税价格17.55元），已知增值税税率为13%，则该商场当月的销项税额为{{c1::}}元。,1460.16<br>||1292.18<br>||1670.76<br>||1909.44<br>,2,参考解析：无偿赠送的商品要视同销售计算销项税额。则该商场当月的销项税额＝（9828＋17.55×80）÷（1＋13％）×13％＝1292.18（元）。<br>,税法概述及货物和劳务税法律制度,
