id,question,options,answer,notes,Tags,questionPre
220204074,下列各项中，应计入进口货物关税完税价格的有{{c1::}}。,货物运抵我国关境内输入地点起卸前的运费、保险费<br>||货物运抵我国关境内输入地点起卸后的运费、保险费<br>||支付给卖方的佣金<br>||向境外采购代理人支付的买方佣金<br>,1||3,参考解析：选项AB，货物运抵我国关境内输入地点起卸“前”的包装费、运费、保险费和其他劳务费应计入关税完税价格，起卸之“后”的运输及其相关费用、保险费不能计入；选项CD，进口人在成交价格外另支付给“卖方”的佣金应计入关税完税价格，向境外采购代理人支付的“买方”佣金不得计入关税完税价格。<br>,税法概述及货物和劳务税法律制度,
220204075,10月，甲企业进口一辆小汽车自用，支付买价17万元，货物运抵我国关境内输入地点起卸前的运费和保险费共计3万元，货物运抵我国关境内输入地点起卸后的运费和保险费共计2万元，已知增值税税率为13%，关税税率为20%，消费税税率为25%，城市维护建设税税率为7%，教育费附加征收率为3%。假设无其他纳税事项，则下列关于甲企业相关税金的计算，错误的有{{c1::}}。,应纳进口关税4.2万元<br>||应纳进口环节消费税8万元<br>||应纳进口环节增值税3.12万元<br>||应纳城建税和教育费附加1.34万元<br>,1||3||4,参考解析： 选项A，货物运抵我国关境内输入地点起卸“后”的运费和保险费2万元，不计入进口货物关税完税价格。进口应缴纳关税=（17+3）×20%=4（万元）；选项B，进口环节海关代征的消费税=（17+3+4）÷（1-25%）×25%=8（万元）；选项C，进口环节海关代征的增值税=（17+3+4）÷（1-25%）×13%=4.16（万元）；选项D，城市维护建设税及教育费附加进口环节不征收，出口环节不退税。<br>,税法概述及货物和劳务税法律制度,
220204076,税收法律关系的内容是指税收法律关系主体双方的权利和义务所共同指向的对象。{{c1::}},对<br>||错<br>,2,参考解析：税收法律关系的内容是指税收法律关系主体所享受的权利和应承担的义务；题目表述为税收法律关系的客体。<br>,税法概述及货物和劳务税法律制度,
220204077,起征点是指征税对象数额“达到”起征点的就“全部数额征税”；征税对象的数额“未达到”起征点“不征税”。{{c1::}},对<br>||错<br>,1,参考解析：<br>,税法概述及货物和劳务税法律制度,
220204078,中国境外单位或者个人在境内发生应税行为，在境内未设有经营机构的，以其境内代理人为增值税扣缴义务人。{{c1::}},对<br>||错<br>,1,参考解析： 中华人民共和国境外单位或者个人在境内发生应税行为，在境内未设有经营机构的，以其境内代理人为扣缴义务人；在境内没有代理人的，以购买方为扣缴义务人。<br>,税法概述及货物和劳务税法律制度,
220204079,除个体经营者以外的其他个人，即便年应税销售额超过了规定标准，亦不属于增值税一般纳税人。{{c1::}},对<br>||错<br>,1,参考解析：个体工商户以外的其他个人和按照政策规定选择按照小规模纳税人纳税的纳税人，不办理一般纳税人资格登记。<br>,税法概述及货物和劳务税法律制度,
220204080,某商业广场经营单位将该广场1号楼的外墙出租给一家广告公司用于发布公告，该经营业务取得的收入应按照“文化创意服务—广告服务”的税目缴纳增值税。{{c1::}},对<br>||错<br>,2,参考解析：根据规定，将建筑物、构筑物等不动产或者飞机、车辆等有形动产的广告位出租给其他单位或者个人用于发布广告的，按照经营租赁服务缴纳增值税。<br>,税法概述及货物和劳务税法律制度,
220204081,根据国家指令无偿提供用于公益事业的铁路运输服务应征收增值税。{{c1::}},对<br>||错<br>,2,参考解析：根据国家指令无偿提供的铁路运输服务、航空运输服务，属于规定的用于公益事业的服务，不征收增值税。<br>,税法概述及货物和劳务税法律制度,
220204082,增值税一般纳税人提供长途客运服务，可选择适用简易计税方法计缴增值税。{{c1::}},对<br>||错<br>,1,参考解析：一般纳税人提供的公共交通运输服务，可以选择简易计税方法计税。公共交通运输服务包括轮客渡、公交客运、地铁、城市轻轨、出租车、长途客运、班车。<br>,税法概述及货物和劳务税法律制度,
220204083,根据增值税法律制度的规定，卫星电视信号落地转接服务，属于增值电信服务。{{c1::}},对<br>||错<br>,1,参考解析：<br>,税法概述及货物和劳务税法律制度,
220204084,根据增值税法律制度的规定，邮政代理业务活动，属于商务辅助服务中的经纪代理服务。{{c1::}},对<br>||错<br>,2,参考解析：邮政服务包括：邮政普遍服务、邮政特殊服务和其他邮政服务。其他邮政服务中包括邮册等邮品销售、“邮政代理”等业务活动。<br>,税法概述及货物和劳务税法律制度,
220204085,某运输公司以自有的货车从事运输服务，后又划拨一部分货车成立租赁分公司。分公司专营对外出租货车的业务，分公司不能独立核算租赁收入。该运输公司从事运输服务和租赁服务的收入应全部按照“交通运输服务”的税目缴纳增值税。{{c1::}},对<br>||错<br>,2,参考解析：根据规定，纳税人兼营销售货物、劳务、服务、无形资产或者不动产，适用不同税率或者征收率的，应当分别核算适用不同税率或者征收率的销售额；未分别核算的，从高适用税率。本题中，运输公司未分别核算运输业务和租赁业务的收入，应从高适用“租赁服务—有形动产租赁”13%的税率。<br>,税法概述及货物和劳务税法律制度,
220204086,4S店销售汽车的同时代办保险等而向购买方收取的保险费，以及向购买方收取的代购买方缴纳的车辆购置税、车辆牌照费，均应并入其销售额，计算缴纳增值税。{{c1::}},对<br>||错<br>,2,参考解析：根据规定，销售货物的同时代办保险等而向购买方收取的保险费，以及向购买方收取的代购买方缴纳的车辆购置税、车辆牌照费，“不属于价外费用”。<br>,税法概述及货物和劳务税法律制度,
220204087,纳税人的经营中包括销售货物、劳务以及销售服务、无形资产和不动产的行为的，应当分别核算适用不同税率或者征收率的销售额；未分别核算的，由主管税务机关核定各自的销售额。{{c1::}},对<br>||错<br>,2,参考解析：纳税人的经营中包括销售货物、劳务以及销售服务、无形资产和不动产的行为的销售额，未分别核算的，从高适用税率或征收率。<br>,税法概述及货物和劳务税法律制度,
220204088,一般纳税人因销售货物退回或者折让而退还给购买方的增值税税额，应从发生销售货物退回或者折让当期的销项税额中扣减。{{c1::}},对<br>||错<br>,1,参考解析：<br>,税法概述及货物和劳务税法律制度,
220204089,某企业将外购的货物（取得增值税专用发票）赠送儿童福利院，其进项税额不得抵扣。{{c1::}},对<br>||错<br>,2,参考解析：企业将外购的货物用于投资、分配和赠送，属于增值税的视同销售，其外购货物的进项税符合规定，准予抵扣。注意，将外购的货物用于集体福利和个人消费，其进项税额不得抵扣。<br>,税法概述及货物和劳务税法律制度,
220204090,甲公司为增值税一般纳税人，2019年12月销售人员因公出差购进国内旅客运输服务，取得的注明员工身份信息的铁路车票，可以作为进项税额的抵扣凭证。{{c1::}},对<br>||错<br>,1,参考解析：增值税一般纳税人购进国内旅客运输服务，取得增值税专用发票、电子普通发票、注明旅客身份信息的航空运输电子客票行程单、铁路车票和公路、水路等其他客票，可以作为进项税额的抵扣依据。<br>,税法概述及货物和劳务税法律制度,
220204091,一般纳税人销售其开发的房地产项目（选择简易计税方法的房地产老项目除外），以取得的全部价款和价外费用，扣除受让土地时向政府部门支付的土地价款后的余额为销售额。{{c1::}},对<br>||错<br>,1,参考解析：<br>,税法概述及货物和劳务税法律制度,
220204092,医疗器械公司直接进口供残疾人专用的轮椅，免征增值税。{{c1::}},对<br>||错<br>,2,参考解析：“残疾人的组织”直接进口供残疾人专用的物品，免征增值税。<br>,税法概述及货物和劳务税法律制度,
220204093,张某2022年1月1日一次收取2022年度房屋租金85万元，根据增值税法律制度的规定，张某取得的该项预收租金免征增值税。{{c1::}},对<br>||错<br>,1,参考解析：根据规定，“其他个人”采取一次性收取租金形式“出租不动产”取得的租金收入，可在对应的租赁期内平均分摊，“分摊后”的月租金收入“未超过15万元”的，免征增值税。本题中，张某按月分摊后的月租金未超过15万元，因此免征增值税。<br>,税法概述及货物和劳务税法律制度,
220204094,根据增值税法律制度的规定，纳税人提供有形动产租赁服务采取预收款方式的，其纳税义务发生时间为收到预收款的当天。{{c1::}},对<br>||错<br>,1,参考解析：<br>,税法概述及货物和劳务税法律制度,
220204095,根据消费税法的规定，在中华人民共和国境内，是指生产、委托加工和进口属于应当缴纳消费税的消费品的起运地或者所在地在境内。{{c1::}},对<br>||错<br>,1,参考解析：<br>,税法概述及货物和劳务税法律制度,
220204096,纳税人兼营卷烟批发和零售业务的，应当分别核算批发和零售环节的销售额、销售数量；未分别核算批发和零售环节销售额、销售数量的，按照全部销售额、销售数量计征零售环节消费税。{{c1::}},对<br>||错<br>,2,参考解析：纳税人兼营卷烟批发和零售业务的，应当分别核算批发和零售环节的销售额、销售数量；未分别核算批发和零售环节销售额、销售数量的，按照全部销售额、销售数量计征批发环节消费税。<br>,税法概述及货物和劳务税法律制度,
220204097,酒厂将自产的5箱普通白酒移送到厂工会用于奖励先进员工，在移送使用环节不缴纳消费税。{{c1::}},对<br>||错<br>,2,参考解析：纳税人自产自用的应税消费品，用于其他方面的，于移送使用时纳税。其他方面，是指纳税人将自产自用的应税消费品用于生产非应税消费品、在建工程、管理部门、非生产机构、提供劳务、馈赠、赞助、集资、广告、样品、职工福利、奖励等方面。<br>,税法概述及货物和劳务税法律制度,
220204098,体育上用的发令纸、鞭炮药引线，属于鞭炮、焰火税目征收消费税。{{c1::}},对<br>||错<br>,2,参考解析：体育上用的发令纸、鞭炮药引线，不征收消费税。<br>,税法概述及货物和劳务税法律制度,
220204099,红酒生产企业销售红酒收取的包装物押金应并入红酒销售额，征收消费税。{{c1::}},对<br>||错<br>,1,参考解析：除啤酒、黄酒以外的其他酒类产品在销售的同时收取的包装物押金，在收取时就并入销售额，征收消费税。<br>,税法概述及货物和劳务税法律制度,
220204100,消费税纳税义务人以外购的已税高档化妆品原料生产的高档化妆品，可以直接在购进高档化妆品的当期抵扣消费税。{{c1::}},对<br>||错<br>,2,参考解析：消费税的抵扣采用“领用扣税法”，即按“当期生产领用数量”计算准予扣除外购和委托加工的应税消费品已纳消费税税款。<br>,税法概述及货物和劳务税法律制度,
220204101,依据车辆购置税规定，纳税人自产、受赠、获奖或者以其他方式取得并自用的应税车辆的计税价格，由主管税务机关参照市场价格核定。{{c1::}},对<br>||错<br>,2,参考解析：纳税人自产自用应税车辆的计税价格，为纳税人生产的同类应税车辆的销售价格，不包括增值税税额，纳税人以受赠、获奖或者其他方式取得自用应税车辆的计税价格，按照购置应税车辆时相关凭证载明的价格确定，不包括增值税税款。<br>,税法概述及货物和劳务税法律制度,
220204102,车辆购置税实行一次征收制度，税款应当一次缴清。{{c1::}},对<br>||错<br>,1,参考解析：本题表述符合车辆购置税的征收管理制度。注意，耕地占用税、烟叶税也实行一次征收制度。<br>,税法概述及货物和劳务税法律制度,
220204103,对于从境外采购进口的原产于中国境内的货物，应按规定征收进口关税。{{c1::}},对<br>||错<br>,1,参考解析： 根据规定，对从境外采购进口的原产于中国境内的货物，也应按规定征收进口关税。<br>,税法概述及货物和劳务税法律制度,
220204104,根据关税法律制度的规定，卖方违反合同规定延期交货的罚款，卖方在货价中冲减时，罚款应从成交价格中扣除。{{c1::}},对<br>||错<br>,2,参考解析：卖方违反合同规定延期交货的罚款，卖方在货价中冲减时，罚款不能从成交价格中扣除。<br>,税法概述及货物和劳务税法律制度,
220204105,因故退还的境外进口货物，可以免征出口关税，并退还已征收的进口关税。{{c1::}},对<br>||错<br>,2,参考解析：因故退还的境外进口货物，可以免征出口关税，但已征收的进口关税不予退还。注意，不退还之前缴纳的关税，这一点与境内销售货物被退回的处理不同。<br>,税法概述及货物和劳务税法律制度,
220204106,根据关税法律制度的规定，因收发货人或其代理人违反规定而造成少征或漏征税款的，海关在1年内可以追缴。{{c1::}},对<br>||错<br>,2,参考解析：根据规定，进出口货物完税后，如发现少征或漏征税款，海关有权在1年内予以补征；如因“收发货人或其代理人”违反规定而造成少征或漏征税款的，海关在“3年内”可以追缴。<br>,税法概述及货物和劳务税法律制度,
220204107,对出口产品退还增值税、消费税的，应同时退还已缴纳的城市维护建设税。{{c1::}},对<br>||错<br>,2,参考解析：对由于减免增值税、消费税而发生退税的，可同时退还已征收的城市维护建设税。但对出口产品退还增值税、消费税的，不退还已缴纳的城市维护建设税。<br>,税法概述及货物和劳务税法律制度,
220204108,纳税人开具增值税专用发票时，既可以开具电子专票，也可以开具纸质专票。受票方索取纸质专票的，开票方应当开具纸质专票。{{c1::}},对<br>||错<br>,1,参考解析：<br>,税法概述及货物和劳务税法律制度,
220205001,根据企业所得税法律制度的规定，下列企业和取得收入的组织中，不属于企业所得税纳税人的是{{c1::}}。,事业单位<br>||民办非企业单位<br>||个人独资企业<br>||社会团体<br>,3,参考解析：事业单位、民办非企业单位和社会团体属于企业所得税的纳税人；个人独资企业、合伙企业不属于企业所得税的纳税人，不缴纳企业所得税，缴纳个人所得税。<br>,所得税法律制度,
220205002,根据企业所得税法律制度的规定，下列各项中，属于不征税收入的是{{c1::}}。,财政拨款<br>||国债利息收入<br>||接受捐赠收入<br>||转让股权收入<br>,1,参考解析：选项B属于免税收入，选项CD属于应税收入。<br>,所得税法律制度,
220205003,2021年11月甲电子公司销售一批产品，含增值税价格45.59万元。由于购买数量多，甲电子公司给予购买方9折优惠。已知增值税税率为13%，甲电子公司在计算企业所得税应纳税所得额时，应确认的产品销售收入为{{c1::}}万元。,40.34<br>||42.8<br>||46.8<br>||36.31<br>,4,参考解析：商品销售涉及商业折扣的，应当按照扣除商业折扣后的金额确定销售商品收入金额；应确认的产品销售收入=45.59÷（1+13%）×90%=36.31（万元）。<br>,所得税法律制度,
220205004,根据企业所得税法律制度的规定，下列关于企业所得税税前扣除的表述中，不正确的是{{c1::}}。,企业发生的合理的工资薪金的支出，准予扣除<br>||企业发生的职工福利费支出超过工资薪金总额的14%的部分，准予在以后纳税年度结转扣除<br>||企业发生的合理的劳动保护支出，准予扣除<br>||企业参加财产保险，按照规定缴纳的保险费，准予扣除<br>,2,参考解析：企业发生的职工福利费支出超过工资薪金总额的14%的部分，不得在以后纳税年度结转扣除。<br>,所得税法律制度,
220205005,甲公司2021年度的利润总额为1000万元，通过民政部门向目标脱贫地区捐赠60万元，另通过公益性社会组织向卫生事业捐赠75万元，已知公益性捐赠支出不超过利润总额12％的部分准予扣除。则可以在企业所得税税前抵扣的捐赠金额是{{c1::}}万元。,135<br>||75<br>||120<br>||60<br>,1,参考解析： 自2019年1月1日至2025年12月31日，企业通过公益性社会组织或者县级（含县级）以上人民政府及其组成部门，用于目标脱贫地区的扶贫捐赠支出，准予在计算企业所得税应纳税所得额时据实扣除。企业同时发生扶贫捐赠支出和其他公益性捐赠支出，在计算公益性捐赠支出年度扣除限额时，符合条件的扶贫捐赠支出不计算在内，企业发生的公益性捐赠75万元＜限额1000×12％，准予全额扣除，因此准予扣除的捐赠支出＝75＋60＝135（万元）。<br>,所得税法律制度,
220205006,甲公司2021年度发生合理的工资薪金支出1000万元，发生职工福利费支出150万元，拨缴工会经费21万元，发生职工教育经费支出75万元，上年度结转未扣除的职工教育经费支出13万元。已知企业发生的职工福利费支出、拨缴的工会经费、发生的职工教育经费支出分别在不超过工资薪金总额14％、2％、8％的部分，准予扣除。在计算甲公司2021年度企业所得税应纳税所得额时，准予扣除的职工福利费支出、工会经费和职工教育经费支出合计金额为{{c1::}}万元。,235<br>||259<br>||240<br>||250<br>,3,参考解析： 职工福利费支出的扣除限额＝1000×14％＝140（万元），实际发生职工福利费支出150万元＞140万元，应按照限额140万元扣除；工会经费支出的扣除限额＝1000×2％＝20（万元），实际拨缴工会经费21万元，按照限额20万元扣除；职工福利费支出扣除限额＝1000×8％＝80（万元），实际发生职工教育经费75万元＋上年结转13万元＞80万元，按照限额80万元扣除。三项经费合计准予税前扣除金额＝20＋80＋140＝240（万元）。<br>,所得税法律制度,
220205007,某居民企业当年度产品销售收入4800万元，发生的成本费用3600万元，材料销售收入400万元，境内分回的投资收益761万元（被投资方税率为15%），实际发生业务招待费15万元，该企业当年度所得税前可以扣除的业务招待费用为{{c1::}}万元。,9<br>||15<br>||18<br>||26<br>,1,参考解析： 企业发生的与生产经营活动有关的业务招待费支出，按照发生额的60%扣除，但最高不得超过当年销售（营业）收入的5‰。业务招待费扣除限额＝（4800＋400）×5‰＝26（万元）＞15×60%＝9（万元），可以扣除9万元。注意，超标准的业务招待费不能结转以后年度继续扣除。<br>,所得税法律制度,
220205008,根据企业所得税法律制度的规定，企业发生的广告费和业务宣传费支出，不超过当年销售（营业）收入30%的部分，准予扣除；超过部分，准予在以后纳税年度结转扣除。以下适用该扣除规定的行业是{{c1::}}。,化妆品销售<br>||烟草零售<br>||酒类饮料的制造<br>||销售药品的药店<br>,1,参考解析：自2021年1月1日起至2025年12月31日，对化妆品制造或销售、医药制造和饮料制造（不含酒类制造）企业发生的广告费和业务宣传费支出，不超过当年销售（营业）收入30%的部分，准予扣除；超过部分，准予在以后纳税年度结转扣除。烟草企业的烟草广告费和业务宣传费支出，一律不得在计算应纳税所得额时扣除。<br>,所得税法律制度,
220205009,某汽车生产企业2020年销售车辆取得收入1500万元，出租一批货车取得收入18万元，取得投资收益30万元，企业当年发生广告费180万元，上年结转广告费46万元，该企业在计算2020年企业所得税应纳税所得额时，准予扣除的广告费金额是{{c1::}}万元。,227.7<br>||226<br>||225<br>||232.2<br>,2,参考解析：根据规定，企业发生的符合条件的广告费和业务宣传费，除国务院财政、税务主管部门另有规定外，不超过当年销售（营业）收入15%的部分，准予扣除；超过的部分，准予在以后纳税年度结转扣除。广告费和业务宣传费的扣除限额=销售（营业）收入×15%=（1500+18）×15%=227.7（万元），当年实际发生额180万元与上年结转的广告费46万元共226万元，小于扣除限额227.7万元，当年准予在企业所得税前扣除的广告费金额是226万元。<br>,所得税法律制度,
220205010,根据企业所得税法律制度的规定，企业从事下列项目的所得，减半征收企业所得税的是{{c1::}}。,花卉企业<br>||谷物企业<br>||中药材企业<br>||蔬菜企业<br>,1,参考解析： 下列所得减半计征：花卉、茶以及其他饮料作物和香料作物的种植；海水养殖、内陆养殖。选项BCD取得的所得免征企业所得税。<br>,所得税法律制度,
220205011,某企业2021年度的下列支出，在计算企业所得税时可以税前扣除的是{{c1::}}。,因签发空头支票而被中国人民银行处以的罚款<br>||因逾期偿还借款而被借款银行处以的罚息<br>||因逾期缴纳税款而被税务机关加收的税收滞纳金<br>||经营租入的固定资产折旧<br>,2,参考解析：选项A，签发空头支票是由中国人民银行进行的处罚，属于行政罚款不得税前扣除；选项B，商业银行的罚息可以税前扣除；选项C，税收滞纳金不得税前扣除；选项D，经营租入的固定资产折旧不得税前扣除。<br>,所得税法律制度,
220205012,某房地产开发公司2021年取得会计利润400亿元，研究新建筑材料生产技术发生研究支出10亿元已做管理费用扣除，已知该公司适用的企业所得税税率为25%，假设该公司无其他纳税调整事项，则2021年应纳企业所得税的下列计算列式中，正确的是{{c1::}}。,400×25%＝100（亿元）<br>||（400－10）×25%＝97.5（亿元）<br>||（400－10×75%）×25%＝98.13（亿元）<br>||（400－10×50%）×25%＝98.75（亿元）<br>,1,参考解析：不适用税前加计扣除政策的行业包括：烟草制造业；住宿和餐饮业；批发和零售业；房地产业；租赁和商务服务业；娱乐业。<br>,所得税法律制度,
220205013,国内某居民企业2021年从国外某企业（在中国未设立机构、场所）租入价值200万元的通讯设备，合同约定使用期限一年，支付不含税使用费80万元。该公司应代扣代缴的所得税为{{c1::}}万元。,7.6<br>||8<br>||20<br>||27.6<br>,2,参考解析： 在中国境内未设立机构、场所的非居民企业，就其取得的来源于中国境内的所得应缴纳的所得税，实行源泉扣缴，以支付人为扣缴义务人，减按10%的税率征收企业所得税。应纳税额＝80×10%＝8（万元）。注意非居民企业所得税20%的法定税率与10%的实际适用税率的区别。<br>,所得税法律制度,
220205014,甲公司2021年度为符合条件的小型微利企业，当年企业所得税应纳税所得额160万元。已知小型微利企业减按20％的税率征收企业所得税。计算甲公司2021年度应缴纳企业所得税税额的下列算式中，正确的是{{c1::}}。,160×20％＝32（万元）<br>||160×50％×20％＝16（万元）<br>||160×12.5％×20％＝4（万元）<br>||100×12.5％×20％＋（160－100）×50％×20％＝8.5（万元）<br>,4,参考解析： 2021年1月1日至2022年12月31日，对小型微利企业年应纳税所得额不超过100万元的部分，减按12.5％计入应纳税所得额，按20％的税率缴纳企业所得税；对年应纳税所得额超过100万元但不超过300万元的部分（160－100），减按50％计入应纳税所得额，按20％的税率缴纳企业所得税。<br>,所得税法律制度,
220205015,境外某公司在中国境内未设立机构、场所，2021年取得境内甲公司支付的股息500万元，发生相关支出1万元，取得境内乙公司支付的特许权使用费350万元，发生相关支出2万元。2021年度该境外公司在我国的应纳税所得额是{{c1::}}万元。,348<br>||499<br>||847<br>||850<br>,4,参考解析：在中国境内未设立机构、场所的非居民企业取得的股息、红利等权益性投资收益和利息、租金、特许权使用费所得，以“收入全额”为应纳税所得额，则当年该境外公司在我国的应纳税所得额=500+350=850（万元）。<br>,所得税法律制度,
220205016,根据个人所得税法律制度的规定，下列在中国境内无住所的外籍人员中，属于2021年度居民个人的是{{c1::}}。,路易2021年8月1日来到中国，2021年10月31日离开中国<br>||碧奇2021年7月5日来到中国，2022年1月5日离开中国<br>||耀西2021年3月1日来到中国，2021年12月1日离开中国<br>||马里奥2020年9月1日来到中国，2021年5月1日离开中国<br>,3,参考解析：选项ABD，2021年纳税年度内在中国境内居住累计不满183天，不属于居民个人。<br>,所得税法律制度,
220205017,根据个人所得税相关规定，在中国境内无住所但在中国境内居住满183天但连续不满6年的个人，下列税务处理中，正确的是{{c1::}}。,仅就其来源于中国境内的所得缴纳个人所得税<br>||属于中国境内所得，但是由境外支付的部分暂免征收个人所得税<br>||应当就其来源于中国境外的全部所得缴纳个人所得税<br>||其来源于中国境外的所得，经向主管税务机关备案，可以只就由中国境内企事业单位和其他经济组织或者居民个人支付的部分缴纳个人所得税<br>,4,参考解析：在中国境内无住所的个人，在中国境内居住累计满183天的年度连续不满6年的，经向主管税务机关备案，其来源于中国境外且由境外单位或者个人支付的所得，免予缴纳个人所得税。<br>,所得税法律制度,
220205018,根据个人所得税法律制度的规定，个人的下列收入，应按“特许权使用费所得”缴纳个人所得税的是{{c1::}}。,个人取得财产保险的赔款收入<br>||转让土地使用权取得的收入<br>||转让虚拟货币取得的收入<br>||个人专利权被侵权，通过诉讼取得的经济赔偿收入<br>,4,参考解析： 选项A，个人取得的保险赔款免征个人所得税，同时免征增值税；选项BC，转让有形资产所有权、土地使用权、股权、债权、收购网络虚拟货币后转让的行为，按照“财产转让所得”税目征税；选项D，个人取得特许权的经济赔偿收入，应按照“特许权使用费所得”税目征税。<br>,所得税法律制度,
220205019,中国公民张某2021年1月取得工资10000元，缴纳基本养老保险费、基本医疗保险费、失业保险费、住房公积金2000元，支付首套住房贷款本息2500元。已知，工资、薪金所得个人所得税预扣率为3％，减除费用为5000元/月，住房贷款利息专项附加扣除标准为1000元/月，由张某按扣除标准的100％扣除。计算张某当月工资应预扣预缴个人所得税税额的下列算式中，正确的是{{c1::}}。,（10000－5000－2000－1000）×3％＝60（元）<br>||（10000－5000－2000－2500）×3％＝15（元）<br>||（10000－5000－2000）×3％＝90（元）<br>||（10000－2500）×3％＝225（元）<br>,1,参考解析：住房贷款利息专项附加扣除按法定标准（1000元/月）扣除，而非按实际发生额（2500元）扣除。<br>,所得税法律制度,
220205020,王某的一篇论文被编入某论文集出版，取得稿酬5000元，已知稿酬所得预扣率为20%。根据个人所得税法律制度的规定，王某当月预扣预缴的个人所得税为{{c1::}}元。,560<br>||800<br>||840<br>||700<br>,1,参考解析： 根据规定，劳务报酬所得、稿酬所得、特许权使用费所得以收入减除费用后的余额为收入额。其中，稿酬所得的收入额减按70%计算。劳务报酬所得、稿酬所得、特许权使用费所得每次收入不超过4000元的，减除费用按800元计算；每次收入4000元以上的，减除费用按20%计算。王某所获稿酬应预扣预缴的个人所得税=5000×（1－20%）×70%×20%=560（元）。<br>,所得税法律制度,
220205021,居民个人张某取得工程设计收入80000元，已知劳务报酬所得超过50000元的，适用预扣率40%，速算扣除数7000元。根据个人所得税法律制度的规定，该笔收入应预扣预缴的个人所得税为{{c1::}}元。,25000<br>||12800<br>||18600<br>||21760<br>,3,参考解析： 根据规定，劳务报酬收入属于一次性收入的，以取得该项收入为一次。劳务报酬所得、稿酬所得、特许权使用费所得每次收入不超过4000元的，减除费用按800元计算；每次收入4000元以上的，减除费用按20%计算。张某取得该笔工程设计收入80000元，应减除20%的费用，应纳税所得额=80000×（1－20％）=64000（元）。该笔收入应预扣预缴税额＝64000×40％-7000＝18600（元）。<br>,所得税法律制度,
220205022,非居民个人理查德为张某提供一个月的钢琴培训，分两次取得劳务报酬，分别为1000元、5000元，共计6000元。已知劳务报酬所得超过3000元至12000元的，适用税率10%，速算扣除数210元。根据个人所得税法律制度的规定，计算理查德当月钢琴培训劳务报酬应缴纳个人所得税税额的下列算式中，正确的是{{c1::}}。,6000×10％-210＝390（元）<br>||（1000－800）×10％-210＋（5000－800）×10％-210＝20（元）<br>||6000×（1－20％）×10％-210＝270（元）<br>||（6000－800）×10％-210＝310（元）<br>,3,参考解析： 根据规定，属于同一事项连续取得收入的，以一个月内取得的收入为一次计算劳务报酬所得，因此劳务报酬收入为6000元。劳务报酬所得、稿酬所得、特许权使用费所得以收入减除20%的费用后的余额为收入额。稿酬所得的收入额减按70%计算。应纳税额=6000×（1－20％）×10％-210＝270（元）。<br>,所得税法律制度,
220205023,个体工商户张某2021年度取得营业收入200万元，当年发生业务宣传费25万元，上年度结转未扣除的业务宣传费15万元。已知业务宣传费不得超过当年营业收入15%的部分，准予扣除，个体工商户张某在计算当年个人所得税应纳税所得额时，允许扣除的业务宣传费金额为{{c1::}}。,30万元<br>||25万元<br>||40万元<br>||15万元<br>,1,参考解析：个体工商户每一纳税年度发生的与其生产经营活动直接相关的广告费和业务宣传费不超过当年销售（营业）收入15%的部分，可以据实扣除；超过部分，准予在以后纳税年度结转扣除；200×15%=30（万元）＜25+15=40（万元），按照限额扣除，即允许扣除的业务招待费金额为30万元。<br>,所得税法律制度,
220205024,2021年7月，王某出租住房取得不含增值税租金收入3000元，房屋租赁过程中缴纳的可以税前扣除的相关税费120元，支付出租房屋维修费1000元，已知个人出租住房取得的所得按10%的税率征收个人所得税，每次收入不足4000元的减除费用800元。王某当月出租住房应缴纳个人所得税税额的下列算式中，正确的是{{c1::}}。,（3000－120－800－800）×10%＝128（元）<br>||（3000－120－800）×10%＝208（元）<br>||（3000－120－1000）×10%＝188（元）<br>||（3000－120－1000－800）×10%＝108（元）<br>,1,参考解析：房屋租赁期间发生修缮费用准予在税前扣除，但以每月800元为限，应纳税额＝（3000－120－800－800）×10%＝128（元）。<br>,所得税法律制度,
220205025,赵某准备移民海外，将其家庭唯一的一套住房以800万元的价格出售，该住宅系6年前以300万元的价格购买，交易过程中支付相关税费及中介费等各项费用共计10万元，则赵某应缴纳的个人所得税的下列计算中，正确的是{{c1::}}。,800×10%＝80（万元）<br>||（800－300－10）×20%＝98（万元）<br>||（800－300）×20%＝100（万元）<br>||0<br>,4,参考解析： 对个人转让自用5年以上并且是家庭唯一生活用房取得的所得，免征个人所得税。<br>,所得税法律制度,
220205026,张某2017年购置一临街的商铺，财产原值50万元，2021年10月份，其将商铺转让，取得转让收入90万元。假设不考虑其他相关税费，则张某10月份应缴纳个人所得税的下列计算中，正确的是{{c1::}}。,（90-50）×20%=8（万元）<br>||90×20%=18（万元）<br>||（90-50）×（1-20%）×20%=6.4（万元）<br>||90×（1-20%）×20%=14.4（万元）<br>,1,参考解析：财产转让所得应纳税额的计算公式为：应纳税额=收入总额-财产原值-合理费用=（90-50）×20%=8（万元）。<br>,所得税法律制度,
220205027,周某在商场举办的有奖销售活动中获得奖金4000元，周某领奖时支付交通费30元、餐费70元。已知偶然所得个人所得税税率为20%，计算周某中奖奖金的所得税税额的下列算式中，正确的是{{c1::}}。,（4000－70）×20%＝786（元）<br>||（4000－30－70）×20%＝780（元）<br>||（4000－30）×20%＝794（元）<br>||4000×20%＝800（元）<br>,4,参考解析：获得的奖金按照偶然所得计算缴纳个人所得税。偶然所得计征个人所得税没有扣除项目。<br>,所得税法律制度,
