id,question,options,answer,notes,Tags,questionPre
220104036,企业采用权益法核算长期股权投资的，下列各项中，投资方不应确认投资收益的有{{c1::}}。,在持有期间收到现金股利<br>||转让长期股权投资时取得的实际价款与其账面价值的差额<br>||被投资方宣告分配现金股利<br>||被投资方发放股票股利<br>,1||3||4,参考解析：选项A，收到现金股利时借记“银行存款”科目，贷记“应收股利”科目；选项C，投资方借记“应收股利”科目，贷记“长期股权投资”科目；选项D，投资方不做账务处理。<br>,非流动资产,
220104037,下列有关长期股权投资处置的说法中，正确的有{{c1::}}。,企业处置采用成本法核算的长期股权投资时，其账面价值与实际取得价款的差额，应当计入当期损益<br>||企业处置采用权益法核算的长期股权投资时，应当采用与被投资单位直接处置相关资产或负债相同的基础，对相关的其他综合收益进行会计处理<br>||企业处置采用成本法核算的长期股权投资时，其账面价值与实际取得价款的差额，应当计入所有者权益<br>||企业处置采用权益法核算的长期股权投资，因被投资单位除净损益、其他综合收益和利润分配以外所有者权益的其他变动而确认的资本公积，不应转入当期损益<br>,1||2,参考解析：选项C，其账面价值与实际取得价款的差额，应当计入投资收益；选项D，应当将原确认的资本公积（其他资本公积）转入当期损益。<br>,非流动资产,
220104038,下列关于投资性房地产初始计量的会计处理中，表述正确的有{{c1::}}。,采用成本模式进行后续计量的投资性房地产，取得时按照实际成本进行初始计量<br>||采用公允价值模式进行后续计量的投资性房地产，取得时按照公允价值进行初始计量<br>||自行建造投资性房地产的成本，由建造该项资产达到预定可使用状态前所发生的必要支出构成<br>||外购投资性房地产的成本，包括购买价款、相关税费和可直接归属于该资产的其他支出<br>,1||3||4,参考解析：无论采用公允价值模式还是成本模式进行后续计量的投资性房地产，均应按照取得时的实际成本进行初始计量。<br>,非流动资产,
220104039,企业将自用房地产转换为以公允价值模式计量的投资性房地产时，转换日公允价值与原账面价值的差额，可能影响的财务报表项目有{{c1::}}。,资本公积<br>||投资收益<br>||公允价值变动收益<br>||其他综合收益<br>,3||4,参考解析：企业将自用房地产转换为以公允价值模式计量的投资性房地产时，转换日公允价值与原账面价值的差额，如果是借方差额，则计入公允价值变动损益（利润表中的项目叫“公允价值变动收益”），如果是贷方差额，则计入其他综合收益。<br>,非流动资产,
220104040,下列各项关于固定资产的会计处理中，正确的有{{c1::}}。,大修理发生的支出，符合资本化条件的，应当计入固定资产的成本<br>||与专设销售机构相关的固定资产日常修理费用应计入销售费用<br>||更新改造时发生的支出符合资本化条件的应当予以资本化<br>||以租赁方式租入的使用权资产发生的改良支出，直接计入当期损益<br>,1||2||3,参考解析：选项D，以租赁方式租入的使用权资产发生的改良支出，应计入长期待摊费用，并在剩余租赁期与租赁资产尚可使用年限两者中较短的期间内，采用合理的方法进行摊销。<br>,非流动资产,
220104041,下列各项固定资产，不应计提折旧的有{{c1::}}。,未使用的厂房<br>||单独计价入账的土地<br>||闲置的机器设备<br>||已提足折旧仍继续使用的固定资产<br>,2||4,参考解析：选项A，未使用的厂房仍需计提折旧；选项C，闲置的机器设备仍需计提折旧。<br>,非流动资产,
220104042,下列各事项中，会导致固定资产账面价值发生增减变动的有{{c1::}}。,固定资产盘亏<br>||计提折旧<br>||自有固定资产转入改扩建<br>||计提固定资产减值准备<br>,1||2||3||4,参考解析：<br>,非流动资产,
220104043,下列关于固定资产后续支出的说法中，正确的有{{c1::}}。,固定资产的后续支出是指固定资产在使用过程中发生的更新改造支出、修理费用等<br>||固定资产的更新改造中，如有被替换的部分，应同时将被替换部分的账面余额从该固定资产原账面价值中扣除<br>||企业管理部门发生的固定资产日常修理费用，计入管理费用<br>||企业专设销售机构发生的固定资产日常修理费用，计入销售费用<br>,1||3||4,参考解析：固定资产的更新改造中，如有被替换的部分，应同时将被替换部分的账面价值从该固定资产原账面价值中扣除。<br>,非流动资产,
220104044,关于固定资产清查，下列说法中正确的有{{c1::}}。,盘亏固定资产的净损失应记入“营业外支出”<br>||盘盈的固定资产，应按公允价值确定入账价值<br>||盘盈的固定资产应通过“以前年度损益调整”科目核算<br>||盘亏的固定资产应通过“固定资产清理”科目核算<br>,1||3,参考解析：选项B，盘盈的固定资产应按照重置成本确定入账价值；选项D，盘亏的固定资产应通过“待处理财产损溢”科目进行核算。<br>,非流动资产,
220104045,下列关于无形资产会计处理的表述中，不正确的有{{c1::}}。,无形资产均应确定预计使用年限并分期摊销<br>||以出让方式取得的自用土地使用权应确认为无形资产<br>||内部研发项目开发阶段的支出应全部确认为无形资产<br>||自创的商誉应确认为无形资产<br>,1||3||4,参考解析：选项A，对于使用寿命不确定的无形资产不应该摊销；选项C，内部研发项目开发阶段的支出符合资本化条件的才确认为无形资产，不符合资本化条件的研发支出应该费用化，计入当期损益；选项D，自创的商誉不应确认为无形资产。<br>,非流动资产,
220104046,甲公司2019年1月1日开始自行研究开发无形资产，12月1日达到预定用途。其中，研究阶段发生职工薪酬30万元、计提专用设备折旧40万元；进入开发阶段后，符合资本化条件前发生职工薪酬30万元、计提专用设备折旧30万元，符合资本化条件后发生职工薪酬100万元、计提专用设备折旧200万元。2019年12月1日，该无形资产研发成功并达到预定用途，预计使用年限为10年，采用直线法摊销，不考虑净残值等其他因素。甲公司2019年对上述业务进行的下列会计处理中，正确的有{{c1::}}。,研发阶段确认的管理费用为130万元<br>||无形资产达到预定用途确认的成本为300万元<br>||影响2019年管理费用的金额为132.5万元<br>||2019年年末无形资产的账面价值为272.5万元<br>,1||2||3,参考解析：选项A，研发阶段确认的管理费用＝30＋40＋30＋30＝130（万元）；选项B，无形资产的成本＝100＋200＝300（万元）；选项C，影响2019年管理费用的金额＝130万元＋无形资产2019年摊销额2.5万元（300/10×1/12）＝132.5（万元）；选项D，2019年年末无形资产的账面价值＝300－2.5＝297.5（万元）。<br>,非流动资产,
220104047,确定生产性生物资产使用寿命，应考虑的因素有{{c1::}}。,预计的产出能力或实物产量<br>||预计的有形损耗<br>||预计的无形损耗<br>||生产性生物资产的性质<br>,1||2||3,参考解析：企业确定生产性生物资产使用寿命，应当考虑的因素包括：①预计的产出能力或实物产量；②预计的有形损耗；③预计的无形损耗等。<br>,非流动资产,
220104048,债权投资的后续计量分为实际利率法和直线法两种。{{c1::}},对<br>||错<br>,1,参考解析：<br>,非流动资产,
220104049,债权投资在持有期间应当按照面值和票面利率计算确认利息收入，记入“投资收益”科目。{{c1::}},对<br>||错<br>,2,参考解析：债权投资在持有期间应当按照摊余成本和实际利率计算的金额，记入“投资收益”科目；按照面值和票面利率计算的金额，记入“应收利息”或“债权投资——应计利息”科目。<br>,非流动资产,
220104050,同一控制下的控股合并中，投资方对于投资后分得的现金股利，应调整冲减长期股权投资的成本。{{c1::}},对<br>||错<br>,2,参考解析：同一控制下的控股合并中，对于投资方投资后分得的现金股利，应确认为投资收益。<br>会计分录为：<br>借：应收股利<br>贷：投资收益<br>,非流动资产,
220104051,非同一控制下的企业合并，合并成本为购买方在购买日为取得对被购买方的控制权而付出的资产、发生或承担的负债以及发行权益性证券的账面价值。{{c1::}},对<br>||错<br>,2,参考解析：企业合并成本包括购买方付出的资产、发生或承担的负债、发行的权益性或债务性工具的公允价值之和。<br>,非流动资产,
220104052,采用权益法核算，被投资企业发生盈亏，投资企业应于会计期末按持股比例相应调整长期股权投资账面价值，同时借记或贷记“投资收益”科目。{{c1::}},对<br>||错<br>,1,参考解析：采用权益法核算，会计期末，被投资企业发生盈亏，引起其所有者权益总额相应的发生变化，因此投资企业应于会计期末按投资比例相应调整长期股权投资账面价值，同时记入“投资收益”科目。<br>,非流动资产,
220104053,小企业发生长期股权投资减值损失，应按减记的金额，借记“资产减值损失”科目，贷记“长期股权投资减值准备”科目。{{c1::}},对<br>||错<br>,2,参考解析：小企业发生长期股权投资减值损失采用直接转销法核算，可收回的金额与其账面余额的差额借记“营业外支出”科目。<br>,非流动资产,
220104054,处置采用成本模式计量的投资性房地产时，与处置固定资产和无形资产的核算方法相同，其处置损益均计入资产处置损益。{{c1::}},对<br>||错<br>,2,参考解析：处置成本模式计量的投资性房地产时，应按实际收到的金额，借记“银行存款”等科目，贷记“其他业务收入”科目。按该项投资性房地产的账面价值，借记“其他业务成本”科目，按其账面余额，贷记“投资性房地产”科目，按照已计提的折旧或摊销，借记“投资性房地产累计折旧（摊销）”科目，原已计提减值准备的，借记“投资性房地产减值准备”科目。<br>,非流动资产,
220104055,处置采用公允价值模式计量的投资性房地产时，与之相关的其他综合收益应转入处置当期损益。{{c1::}},对<br>||错<br>,1,参考解析：<br>,非流动资产,
220104056,固定资产在资产负债表日存在发生减值的迹象时，其可收回金额低于账面价值的，企业应当将该固定资产的账面价值减记至可收回金额，减记的金额确认为减值损失，计入当期损益，同时计提相应的固定资产减值准备。{{c1::}},对<br>||错<br>,1,参考解析：<br>,非流动资产,
220104057,企业出售无形资产和出租无形资产取得的收益，均应计入其他业务收入。{{c1::}},对<br>||错<br>,2,参考解析：企业出售无形资产取得的净收益，计入资产处置损益。企业出租无形资产取得的租金收入，应计入其他业务收入。<br>,非流动资产,
220104058,企业对固定资产进行更新改造时，应当将该固定资产的账面价值转入在建工程，并按被替换部件的账面价值冲减在建工程。{{c1::}},对<br>||错<br>,1,参考解析：<br>,非流动资产,
220104059,企业研究开发的非专利技术用于出租，计提的摊销额应计入营业外支出。{{c1::}},对<br>||错<br>,2,参考解析：出租的无形资产的租金收入计入其他业务收入，计提的摊销额计入其他业务成本。<br>,非流动资产,
220104060,生产性生物资产的减值准备一经计提，不得转回。{{c1::}},对<br>||错<br>,1,参考解析：<br>,非流动资产,
220105001,下列各项中，企业计提短期借款利息时应贷记的会计科目是{{c1::}}。,其他应付款<br>||短期借款<br>||银行存款<br>||应付利息<br>,4,参考解析：企业计提短期借款利息时：<br>借：财务费用<br>贷：应付利息<br>,负债,
220105002,2020年9月1日，某企业向银行借入一笔期限2个月、到期一次还本付息的生产经营周转借款200000元，年利率6％，借款利息采用预提方式于月末确认。11月1日，企业以银行存款偿还借款本息的会计处理正确的是{{c1::}}。,借：短期借款200000<br>贷：银行存款200000<br>||借：短期借款200000<br>应付利息2000<br>贷：银行存款202000<br>||借：短期借款200000<br>财务费用2000<br>贷：银行存款202000<br>||借：短期借款202000<br>贷：银行存款202000<br>,2,参考解析：借款利息采用预提方式，所以月末确认利息费用。会计处理如下：<br>9月30日：<br>借：财务费用1000<br>贷：应付利息1000<br>10月31日：<br>借：财务费用1000<br>贷：应付利息1000<br>11月1日：<br>借：短期借款200000<br>应付利息2000<br>贷：银行存款202000<br>,负债,
220105003,关于应付票据的会计处理，下列说法中不正确的是{{c1::}}。,企业到期无力支付的商业承兑汇票，应按账面余额转入“短期借款”<br>||企业支付的银行承兑汇票手续费，记入当期“财务费用”<br>||企业到期无力支付的银行承兑汇票，应按账面余额转入“短期借款”<br>||企业开出商业汇票，应当按其票面金额作为应付票据的入账金额<br>,1,参考解析：企业到期无力支付的商业承兑汇票，应按账面余额转入“应付账款”。<br>,负债,
220105004,企业外购电力、燃气等动力一般通过{{c1::}}科目核算。,应付账款<br>||营业外支出<br>||其他应付款<br>||其他业务成本<br>,1,参考解析：企业外购电力、燃气等动力一般通过“应付账款”科目核算，即在每月付款时先作暂付款处理，按照增值税专用发票上注明的价款，借记“应付账款”科目，按照增值税专用发票上注明的可抵扣的增值税进项税额，借记“应交税费——应交增值税（进项税额）”科目，贷记“银行存款”等科目。<br>,负债,
220105005,甲企业为增值税一般纳税人，适用的增值税税率为13％，从其他企业赊购一批原材料，货款为400000元，增值税税额为52000元，对方代垫运杂费6000元，原材料已验收入库。假定不考虑其他因素，甲企业该项购买业务应确认应付账款的入账价值为{{c1::}}元。,458000<br>||468000<br>||406000<br>||400000<br>,1,参考解析：应付账款的入账价值＝400000＋52000＋6000＝458000（元）。<br>会计分录为：<br>借：原材料（400000＋6000）406000<br>应交税费——应交增值税（进项税额）52000<br>贷：应付账款458000<br>,负债,
220105006,企业转销确实无法支付的应付账款时，应编制的会计分录是{{c1::}}。,借：应付账款<br>贷：营业外收入<br>||借：营业外收入<br>贷：应付账款<br>||借：应付账款<br>贷：营业外支出<br>||借：营业外支出<br>贷：应付账款<br>,1,参考解析：企业转销确实无法支付的应付账款，应按账面余额计入营业外收入，借记“应付账款”科目，贷记“营业外收入”科目。<br>,负债,
220105007,下列各项中，通过“其他应付款”科目核算的是{{c1::}}。,应付采购材料的价款<br>||应交的教育费附加<br>||应付低价值资产租赁的租金<br>||应付的职工福利费<br>,3,参考解析：选项A，计入应付账款；选项B，计入应交税费——应交教育费附加；选项D，计入应付职工薪酬。<br>,负债,
220105008,甲公司从应付职工薪酬中代扣的个人所得税，应贷记的会计科目是{{c1::}}。,其他应付款<br>||应付职工薪酬<br>||其他应收款<br>||应交税费<br>,4,参考解析：代扣个人所得税时：<br>借：应付职工薪酬<br>贷：应交税费——应交个人所得税<br>,负债,
220105009,下列关于企业计提在建工程人员职工薪酬的会计处理中，正确的是{{c1::}}。,借记“管理费用”科目，贷记“应付职工薪酬”科目<br>||借记“固定资产”科目，贷记“应付职工薪酬”科目<br>||借记“在建工程”科目，贷记“应付职工薪酬”科目<br>||借记“研发支出”科目，贷记“应付职工薪酬”科目<br>,3,参考解析：<br>,负债,
220105010,甲企业根据“工资费用分配汇总表”结算本月应付职工工资总额480000元，其中代扣职工个人所得税80000元、代垫职工家属医药费50000元，实发工资350000元。甲企业编制的会计分录不正确的是{{c1::}}。,代扣个人所得税：<br>借：应付职工薪酬80000<br>贷：应交税费——应交个人所得税80000<br>||结转代垫职工家属医药费：<br>借：应付职工薪酬50000<br>贷：其他应收款50000<br>||以银行存款发放工资：<br>借：应付职工薪酬350000<br>贷：银行存款350000<br>||代扣个人所得税：<br>借：管理费用80000<br>贷：应交税费——应交个人所得税80000<br>,4,参考解析：会计分录为：<br>确认当月应付职工工资：<br>借：生产成本、制造费用、管理费用、销售费用480000<br>贷：应付职工薪酬480000<br>代扣个人所得税：<br>借：应付职工薪酬80000<br>贷：应交税费——应交个人所得税80000<br>结转代垫职工家属医药费：<br>借：应付职工薪酬50000<br>贷：其他应收款50000<br>以银行存款发放工资：<br>借：应付职工薪酬350000<br>贷：银行存款350000<br>,负债,
220105011,甲公司累积带薪缺勤制度规定：每个职工每年可享受5个工作日带薪年休假，未使用的年休假只能向后结转一个日历年度，超过1年未使用的权利作废，不能在职工离开公司时获得现金支付；职工休年假以后进先出为基础，即首先从当年可享受的权利中扣除，再从上年结转的带薪年休假中扣除。2019年12月31日，每个职工当年平均未使用带薪年休假为2天。甲公司1000名职工预计2020年有950名职工将享受不超过5天的带薪年休假，不需要考虑带薪缺勤。剩余50名职工每人将平均享受6天半年休假，假定这50名职工全部为总部各部门经理，平均每名职工每个工作日工资为300元。则甲公司2019年12月31日的账务处理是{{c1::}}。,借：管理费用22500<br>贷：应付职工薪酬22500<br>||借：管理费用15000<br>贷：应付职工薪酬15000<br>||借：制造费用22500<br>贷：应付职工薪酬22500<br>||借：制造费用15000<br>贷：应付职工薪酬15000<br>,1,参考解析：2019年12月31日：<br>借：管理费用（300×50×1.5）22500<br>贷：应付职工薪酬22500<br>,负债,
220105012,某增值税一般纳税人购进免税农产品一批，支付购买价款80万元，税法规定的扣除率为9％，另发生保险费1万元，运输费1.4万元。则该批农产品的采购成本为{{c1::}}万元。,80<br>||75.2<br>||82.4<br>||81<br>,2,参考解析：增值税一般纳税人收购的免税农产品，可以从其支付的采购价款中扣除9％作为进项税额处理。本题中可以从采购价款中扣除的进项税额为7.2万元（80×9％），故该农产品的采购成本为75.2万元（80－7.2＋1＋1.4）。<br>,负债,
220105013,下列各项中，进项税额不需要做转出处理的是{{c1::}}。,将外购的原计划用于产品生产的原材料发放给职工<br>||购进原材料由于管理不善发生非常损失<br>||购进原材料用于生产线建造<br>||因违反法律法规造成购进货物被依法没收<br>,3,参考解析：选项C，生产线建造属于增值税的征税范围，不需要做进项税额转出。<br>,负债,
220105014,某公司购进的原材料因管理不善发生损失，毁损的材料成本为1000元，购进时的增值税进项税额为130元。下列会计处理中，正确的是{{c1::}}。,借：待处理财产损溢1130<br>贷：原材料1000<br>应交税费——应交增值税（进项税额转出）130<br>||借：原材料1130<br>贷：应交税费——应交增值税（进项税额转出）130<br>待处理财产损溢1000<br>||借：银行存款1130<br>贷：原材料1000<br>应交税费——应交增值税（销项税额）130<br>||借：应收账款1130<br>贷：原材料1000<br>应交税费——应交增值税（销项税额）130<br>,1,参考解析：因管理不善而毁损的原材料，需要将其购入时的进项税额转出。会计处理如下：<br>借：待处理财产损溢1130<br>贷：原材料1000<br>应交税费——应交增值税（进项税额转出）130<br>,负债,
220105015,甲公司为增值税小规模纳税企业，当月销售体育用品一批，含税价格为412万元，增值税征收率为3％，该批商品应缴纳的增值税为{{c1::}}万元。,12<br>||12.36<br>||68<br>||70.04<br>,1,参考解析：不含税销售额＝412/（1＋3％）＝400（万元），应缴纳的增值税＝400×3％＝12（万元）。<br>,负债,
220105016,企业下列行为中，不应视同销售计算增值税销项税额的是{{c1::}}。,将自产货物作为福利发放给职工<br>||销售代销货物<br>||将自产货物对外投资<br>||委托他人保管货物<br>,4,参考解析：委托他人保管货物不涉及增值税的处理。<br>,负债,
220105017,下列各项中，不通过“应交税费”核算的是{{c1::}}。,印花税<br>||车船税<br>||房产税<br>||城镇土地使用税<br>,1,参考解析：印花税不需要预计应交数，不通过“应交税费”科目核算。<br>,负债,
220105018,甲公司为增值税一般纳税人，委托外单位加工一批应税消费品，以银行存款支付加工费400万元、增值税52万元、消费税60万元，该加工品收回后将直接用于销售。甲公司支付上述相关款项时，应编制的会计分录是{{c1::}}（金额单位为万元）。,借：委托加工物资452<br>贷：银行存款452<br>||借：委托加工物资460<br>应交税费——应交增值税（进项税额）52<br>贷：银行存款512<br>||借：委托加工物资400<br>应交税费——应交增值税（进项税额）112<br>贷：银行存款512<br>||借：委托加工物资512<br>贷：银行存款400<br>应交税费——应交增值税（进项税额）112<br>,2,参考解析：该加工商品收回后将直接用于销售，所以消费税应计入委托加工物资的成本；同时，一般纳税人支付的增值税可以抵扣，所以增值税不计入材料成本，选项B正确。<br>,负债,
220105019,企业对外销售应税产品应交纳的资源税应借记{{c1::}}科目。,管理费用<br>||税金及附加<br>||生产成本<br>||销售费用<br>,2,参考解析：企业对外销售应税产品应交纳的资源税应记入“税金及附加”科目。自产自用应税产品应交纳的资源税应记入“生产成本”“制造费用”等科目，借记“生产成本”“制造费用”等科目，贷记“应交税费——应交资源税”科目。<br>,负债,
220105020,下列各项中，企业依据税法规定计算应交的车船税应借记的会计科目是{{c1::}}。,税金及附加<br>||主营业务成本<br>||销售费用<br>||管理费用<br>,1,参考解析：会计分录如下：<br>借：税金及附加<br>贷：应交税费——应交车船税<br>,负债,
220105021,下列各项中，企业按规定计算应缴纳的环境保护税时，应借记的会计科目是{{c1::}}。,管理费用<br>||税金及附加<br>||主营业务成本<br>||生产成本<br>,2,参考解析：企业计算应缴纳的环境保护税时，应借记“税金及附加”科目，贷记“应交税费——应交环境保护税”科目。<br>,负债,
220105022,某企业为增值税一般纳税人，适用的增值税税率为13％。2019年12月，该企业以其生产的每台成本为150元的加湿器作为福利发放给职工，每名职工发放1台，该型号的加湿器每台市场售价为200元（不含税）。该企业共有职工200名，其中生产工人180名，总部管理人员20名，不考虑其他因素，下列各项中，关于该企业确认非货币性职工薪酬的会计处理结果正确的是{{c1::}}。,计入管理费用4000元<br>||计入管理费用3000元<br>||计入生产成本27000元<br>||确认应付职工薪酬45200元<br>,4,参考解析：会计分录如下：<br>借：生产成本（45200×180/200）40680<br>管理费用（45200×20/200）4520<br>贷：应付职工薪酬45200<br>借：应付职工薪酬45200<br>贷：主营业务收入（200×200）40000<br>应交税费——应交增值税（销项税额）5200<br>借：主营业务成本（150×200）30000<br>贷：库存商品30000<br>,负债,
220105023,分期付款购入固定资产，借记“固定资产”科目，贷记“长期应付款”科目，按其差额，借记的科目是{{c1::}}。,未确认融资费用<br>||未实现融资收益<br>||财务费用<br>||在建工程<br>,1,参考解析：分期付款购入固定资产，固定资产的入账价值与长期应付款之间的差额，计入未确认融资费用。<br>,负债,
220105024,关于应付股利，下列说法正确的有{{c1::}}。,应付股利是指企业根据股东大会或类似机构审议批准的利润分配方案确定分配给投资者的现金股利或利润<br>||应付股利是指企业董事会或类似机构通过的利润分配方案中拟分配的现金股利或利润<br>||企业董事会或类似机构通过的利润分配方案中拟分配的现金股利或利润，需要进行账务处理<br>||企业董事会或类似机构通过的利润分配方案中拟分配的现金股利或利润，不需要进行账务处理，但需要在附注中进行披露<br>,1||4,参考解析：应付股利是指由股东大会或类似机构审议批准的确定分配给投资者的现金股利或利润。企业董事会或类似机构通过的利润分配方案中拟分配的现金股利或利润，不需要进行账务处理，但应在附注中披露。<br>,负债,
220105025,下列各项交易或事项，应通过“其他应付款”科目核算的有{{c1::}}。,客户存入的保证金<br>||应付股东的现金股利<br>||应付租入包装物的租金<br>||出租设备预收的租金<br>,1||3,参考解析：选项B，应通过“应付股利”核算；选项D，应通过“预收账款”核算。<br>,负债,
220105026,下列各项中，关于预收账款的说法正确的有{{c1::}}。,不单独设置预收账款的企业，可以通过“应收账款”科目核算<br>||不单独设置预收账款的企业，可以通过“应付账款”科目核算<br>||期末如为借方余额，反映企业尚未转销的预收款项<br>||预收的款项应记入“预收账款”的贷方<br>,1||3||4,参考解析：<br>,负债,
220105027,下列关于职工薪酬的处理中，说法正确的有{{c1::}}。,难以认定受益对象的非货币性福利，直接计入当期损益<br>||企业应当将辞退福利分类为设定提存计划和设定受益计划<br>||短期薪酬是指企业在职工提供相关服务的年度开始后12个月内需要全部支付的职工薪酬<br>||在职工提供服务从而增加了其未来享有的带薪缺勤权利时，企业应确认与累积带薪缺勤相关的职工薪酬<br>,1||4,参考解析：选项B，企业应将离职后福利计划分类为设定提存计划和设定受益计划；选项C，短期薪酬是指企业在职工提供相关服务的年度报告期间结束后12个月内需要全部支付的职工薪酬。<br>,负债,
220105028,下列各项中，应通过“应付职工薪酬”科目核算的有{{c1::}}。,向职工提供的异地安家费<br>||按规定计提的职工教育经费<br>||支付给临时员工的工资<br>||因解除劳动关系而给予职工的现金补偿<br>,1||2||3||4,参考解析：<br>,负债,
220105029,对于增值税一般纳税企业而言，下列经济业务中应确认增值税销项税额的有{{c1::}}。,将自产产品用于集体福利<br>||将自产产品对外捐赠<br>||购进的原材料因管理不善毁损<br>||以自产产品对外投资<br>,1||2||4,参考解析：选项ABD，为视同销售行为，因而应确认增值税销项税额；选项C，购进的原材料因管理不善毁损，需将进项税额转出。<br>,负债,
220105030,下列各项中，企业纳税义务发生时应记入“应交税费”科目的有{{c1::}}。,转让厂房应缴纳的土地增值税<br>||购买耕地建造建筑物应缴纳的耕地占用税<br>||按规定应缴纳的与生产经营有关的城市维护建设税<br>||按规定应缴纳的与生产经营有关的教育费附加<br>,1||3||4,参考解析：选项B，耕地占用税不通过“应交税费”科目核算。<br>,负债,
220105031,采用一般计税方法核算增值税的一般纳税企业，在月末有关增值税的会计处理中，可能会涉及的科目有{{c1::}}。,应交税费——应交增值税（已交税金）<br>||应交税费——应交增值税（转出多交增值税）<br>||应交税费——应交增值税（转出未交增值税）<br>||应交税费——未交增值税<br>,1||2||3||4,参考解析：月末，交纳当月应交增值税时，借记“应交税费——应交增值税（已交税金）”；将“应交增值税”的余额转入“未交增值税”时，会涉及“应交税费——应交增值税（转出未交增值税）”和“应交税费——未交增值税”。<br>,负债,
220105032,关于消费税的会计处理，下列表述中正确的有{{c1::}}。,企业销售应税消费品应交纳的消费税应计入税金及附加<br>||在建办公楼领用应税消费品应交的消费税应计入在建工程<br>||进口环节应交的消费税应计入税金及附加<br>||委托加工环节受托方代收代缴的消费税一律计入委托加工物资的成本<br>,1||2,参考解析：选项C，进口环节应交的消费税应计入所购物资成本；选项D，委托加工物资收回后，直接用于销售的，委托加工环节受托方代收代缴的消费税计入委托加工物资成本；连续生产应税消费品的，应将消费税记入“应交税费——应交消费税”科目。<br>,负债,
220105033,关于增值税小规模纳税企业，下列说法中正确的有{{c1::}}。,小规模纳税企业销售货物或者提供应税劳务，可以申请税务机关代开增值税专用发票<br>||小规模纳税企业销售货物或提供应税劳务，实行简易办法计算应纳税额，按照不含税销售额和规定的征收率计算应纳税额<br>||小规模纳税企业在“应交增值税”明细科目下应设置“已交税金”等专栏<br>||小规模纳税企业购入货物取得增值税专用发票上注明的增值税，一律不得抵扣<br>,1||2||4,参考解析：选项C，增值税小规模纳税企业在“应交增值税”明细科目下不设专栏。<br>,负债,
220105034,下列各项中，增值税一般纳税人需要转出进项税额的有{{c1::}}。,自制产成品用于职工福利<br>||自制产成品用于对外投资<br>||外购的生产用原材料因管理不善发生霉烂变质<br>||外购的生产用原材料改用于个人消费<br>,3||4,参考解析：选项AB，应确认增值税销项税额。<br>,负债,
220105035,下列关于消费税的表述，不正确的有{{c1::}}。,凡是缴纳增值税的业务均需缴纳消费税<br>||用于固定资产建设的消费品应将消费税计入相关资产成本中<br>||将自产消费品用于发放职工福利，应将消费税记入“税金及附加”科目，但不确认收入<br>||委托加工物资收回后用于继续生产应税消费品的，由受托方代收代缴的消费税可以抵扣<br>,1||3,参考解析：选项A，消费税是针对特定的消费品征收的一种税，不是所有缴纳增值税的商品都需要缴纳消费税；选项C，将自产消费品用于发放职工福利，应将消费税记入“税金及附加”科目中，同时确认收入。<br>,负债,
220105036,下列各项中，增值税小规模纳税人应计入所收回委托加工物资成本的有{{c1::}}。,随同加工费支付的增值税<br>||支付的加工费<br>||委托加工物资加工收回后直接销售的情况下涉及的消费税<br>||委托加工物资加工收回后用于继续加工应税消费品的情况下涉及的消费税<br>,1||2||3,参考解析：选项A，小规模纳税人增值税进项税额不可以抵扣，计入委托加工物资的成本；选项B，支付的加工费计入委托加工物资的成本；选项C，支付收回后直接用于销售的委托加工应税消费品的消费税，计入委托加工物资的成本；选项D，支付用于连续生产应税消费品的消费税记入“应交税费——应交消费税”科目借方。<br>,负债,
220105037,下列有关增值税的表述中，正确的有{{c1::}}。,企业交纳当月应交的增值税，应借记“应交税费——应交增值税（已交税金）”科目<br>||企业交纳以前期间未交的增值税，应借记“应交税费——未交增值税”科目<br>||月度终了，企业应当将当月应交未交或多交的增值税自“应交增值税”明细科目转入“未交增值税”明细科目<br>||月度终了，企业只需将当月应交未交的增值税自“应交增值税”明细科目转入“未交增值税”明细科目<br>,1||2||3,参考解析：月度终了，企业应将当月应交未交或多交的增值税自“应交增值税”明细科目转入“未交增值税”明细科目。<br>,负债,
220105038,有关企业初次购买增值税税控系统专用设备支付的费用以及缴纳的技术维护费，下列说法正确的有{{c1::}}。,允许在增值税应纳税额中全额抵减<br>||按规定抵减增值税应纳税额时，应冲减财务费用<br>||按规定抵减增值税应纳税额时，一般纳税人应借记“应交税费——应交增值税（减免税款）”科目<br>||按规定抵减增值税应纳税额时，小规模纳税人应借记“应交税费——应交增值税”科目<br>,1||3||4,参考解析：选项B，按规定抵减增值税应纳税额时的会计分录：<br>借：应交税费——应交增值税（减免税款）［小规模纳税人应借记“应交税费——应交增值税”］<br>贷：管理费用<br>,负债,
220105039,下列各项中，有关应交土地增值税的账务处理说法正确的有{{c1::}}。,土地增值税是对转让国有土地使用权、地上建筑物及其附着物并取得增值性收入的单位和个人征收的一种税<br>||房地产开发经营企业销售房地产应缴纳的土地增值税，应借记“税金及附加”科目<br>||企业转让的土地使用权连同地上建筑物及其附着物一并在“固定资产”科目核算的，转让时应交的土地增值税，应借记“固定资产清理”科目<br>||企业转让的土地使用权连同地上建筑物及其附着物一并在“固定资产”科目核算的，转让时应交的土地增值税，应借记“税金及附加”科目<br>,1||2||3,参考解析：<br>,负债,
