id,question,options,answer,notes,Tags,questionPre
220109078,根据资料（2），下列各项中，关于甲公司发生销售退回的会计处理结果表述正确的是{{c1::}}。,冲减应收账款226 000元<br>||冲减主营业务收入200 000元<br>||冲减应交税费26 000元<br>||银行存款减少200 000元<br>,2||3,参考解析：发生销售退回时：<br>借：主营业务收入200 000<br>应交税费——应交增值税（销项税额）26 000<br>贷：银行存款226 000<br>冲减成本分录略<br>,不定项选择题突破特训,甲公司为增值税一般纳税人，销售产品适用的增值税税率为13%，装修服务适用的增值税税率为9%。<br>（1）2019年10月3日，向乙公司销售M产品1 000件，开具增值税专用发票上注明的价款为100 000元，增值税税额13 000元，产品已发出；销售合同规定的现金折扣条件为2/10，1/20，n/30，甲公司基于对客户的了解，预计客户10天内付款的概率为60%，10天后20天内付款的概率为30%，20天后付款的概率为10%。甲公司认为按照最可能发生金额能够更好地预测其有权获取的对价金额。客户于10月9日付款。该项销售业务属于在某一时点履行的履约义务。假定计算现金折扣时不考虑增值税。<br>（2）2019年10月20日，甲公司向丁公司销售N产品，增值税专用发票上注明售价为200 000元，增值税税额26 000元；客户收到该批商品并验收入库；当日收到客户支付的货款存入银行。该项业务属于在某一时点履行的履约义务并确认销售收入。<br>2019年11月10日，上月销售给丁公司的N产品出现严重质量问题，客户将该批商品全部退回给甲公司。甲公司同意退货，于退货当日支付了退货款，并按规定向客户开具了增值税专用发票（红字）。<br>（3）2019年12月1日，与丙公司签订为期6个月的装修合同，合同约定装修价款为1 000 000元，增值税税额为90 000元，装修费用每月按完工进度支付。2019年12月31日，甲公司已发生劳务成本200 000元（假定均为装修人员薪酬），估计还将发生劳务成本600 000元。该服务属于在某一时段内履行的履约义务，甲公司根据已发生的成本占预计总成本的比例确定履约进度。丙公司已按完工进度支付价款及相应的增值税税款。<br>假定甲公司的主营业务为销售产品，装修服务不属于主营业务。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用元表示）<br>
220109079,根据资料（3），甲公司2019年应确认的收入为{{c1::}}元。,250 000<br>||1 000 000<br>||333 000<br>||200 000<br>,1,参考解析：履约进度＝200 000/（200 000＋600 000）×100%＝25%<br>2019年甲公司应确认的收入＝1 000 000×25%＝250 000（元）<br>借：银行存款272 500<br>贷：其他业务收入250 000<br>应交税费——应交增值税（销项税额）22 500<br>实际发生劳务成本和结转成本的分录略。<br>,不定项选择题突破特训,甲公司为增值税一般纳税人，销售产品适用的增值税税率为13%，装修服务适用的增值税税率为9%。<br>（1）2019年10月3日，向乙公司销售M产品1 000件，开具增值税专用发票上注明的价款为100 000元，增值税税额13 000元，产品已发出；销售合同规定的现金折扣条件为2/10，1/20，n/30，甲公司基于对客户的了解，预计客户10天内付款的概率为60%，10天后20天内付款的概率为30%，20天后付款的概率为10%。甲公司认为按照最可能发生金额能够更好地预测其有权获取的对价金额。客户于10月9日付款。该项销售业务属于在某一时点履行的履约义务。假定计算现金折扣时不考虑增值税。<br>（2）2019年10月20日，甲公司向丁公司销售N产品，增值税专用发票上注明售价为200 000元，增值税税额26 000元；客户收到该批商品并验收入库；当日收到客户支付的货款存入银行。该项业务属于在某一时点履行的履约义务并确认销售收入。<br>2019年11月10日，上月销售给丁公司的N产品出现严重质量问题，客户将该批商品全部退回给甲公司。甲公司同意退货，于退货当日支付了退货款，并按规定向客户开具了增值税专用发票（红字）。<br>（3）2019年12月1日，与丙公司签订为期6个月的装修合同，合同约定装修价款为1 000 000元，增值税税额为90 000元，装修费用每月按完工进度支付。2019年12月31日，甲公司已发生劳务成本200 000元（假定均为装修人员薪酬），估计还将发生劳务成本600 000元。该服务属于在某一时段内履行的履约义务，甲公司根据已发生的成本占预计总成本的比例确定履约进度。丙公司已按完工进度支付价款及相应的增值税税款。<br>假定甲公司的主营业务为销售产品，装修服务不属于主营业务。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用元表示）<br>
220109080,根据资料（1）至资料（3），上述业务对甲公司2019年利润表中“营业收入”项目的影响金额是{{c1::}}元。,150 000<br>||148 000<br>||350 000<br>||348 000<br>,4,参考解析：上述业务对甲公司2019年利润表中“营业收入”项目的影响金额＝98 000（资料1）＋（200 000－200 000）（资料2）＋250 000（资料3）＝348 000（元）<br>,不定项选择题突破特训,甲公司为增值税一般纳税人，销售产品适用的增值税税率为13%，装修服务适用的增值税税率为9%。<br>（1）2019年10月3日，向乙公司销售M产品1 000件，开具增值税专用发票上注明的价款为100 000元，增值税税额13 000元，产品已发出；销售合同规定的现金折扣条件为2/10，1/20，n/30，甲公司基于对客户的了解，预计客户10天内付款的概率为60%，10天后20天内付款的概率为30%，20天后付款的概率为10%。甲公司认为按照最可能发生金额能够更好地预测其有权获取的对价金额。客户于10月9日付款。该项销售业务属于在某一时点履行的履约义务。假定计算现金折扣时不考虑增值税。<br>（2）2019年10月20日，甲公司向丁公司销售N产品，增值税专用发票上注明售价为200 000元，增值税税额26 000元；客户收到该批商品并验收入库；当日收到客户支付的货款存入银行。该项业务属于在某一时点履行的履约义务并确认销售收入。<br>2019年11月10日，上月销售给丁公司的N产品出现严重质量问题，客户将该批商品全部退回给甲公司。甲公司同意退货，于退货当日支付了退货款，并按规定向客户开具了增值税专用发票（红字）。<br>（3）2019年12月1日，与丙公司签订为期6个月的装修合同，合同约定装修价款为1 000 000元，增值税税额为90 000元，装修费用每月按完工进度支付。2019年12月31日，甲公司已发生劳务成本200 000元（假定均为装修人员薪酬），估计还将发生劳务成本600 000元。该服务属于在某一时段内履行的履约义务，甲公司根据已发生的成本占预计总成本的比例确定履约进度。丙公司已按完工进度支付价款及相应的增值税税款。<br>假定甲公司的主营业务为销售产品，装修服务不属于主营业务。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用元表示）<br>
220109081,根据资料（1），下列各项中，甲公司提供咨询服务相关会计处理正确的是{{c1::}}。,签订合同收取款项：<br>借：银行存款10<br>贷：合同负债10<br>||发生劳务成本：<br>借：合同取得成本2<br>贷：应付职工薪酬2<br>||签订合同收取款项：<br>借：银行存款10<br>贷：应收账款10<br>||发生劳务成本：<br>借：合同履约成本2<br>贷：应付职工薪酬2<br>,1||4,参考解析：资料（1）会计分录：<br>签订合同收取款项：<br>借：银行存款10<br>贷：合同负债10<br>发生劳务成本：<br>借：合同履约成本2<br>贷：应付职工薪酬2<br>,不定项选择题突破特训,甲公司为增值税一般纳税人，主要开展咨询和商品销售业务，适用的增值税税率分别为6%和13%，2019年12月发生如下相关经济业务：<br>（1）1日，接受乙公司委托为其提供技术咨询服务，签订一项服务期限为5个月、总价款为20万元的咨询服务合同。合同签订时收取合同价款10万元（不含税价），其余款项于服务期满时一次收取。截至12月31日，甲公司履行合同实际发生劳务成本2万元（均为职工薪酬），估计还将发生劳务成本8万元，履约进度按时间的进度能够合理确定。<br>（2）2日，向丙公司销售商品一批，开具的增值税专用发票上注明的价款为50万元，增值税税额为65万元，该批商品实际成本为36万元，丙公司于当日收到该批商品并验收入库。12日，收到丙公司支付的全部款项。<br>（3）20日，收到丙公司退回当月所购商品中有质量问题的商品，其成本3.6万元。甲公司于当日支付退货款5万元，增值税税额0.65万元，并按规定向丙公司开具了增值税专用发票（红字），退回商品已验收入库。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109082,根据资料（1），下列各项中，甲公司提供咨询服务相关会计处理表述正确的是{{c1::}}。,31日确认劳务收入，贷记“主营业务收入”科目4万元<br>||31日结转劳务成本，借记“主营业务成本”科目10万元<br>||31日结转劳务成本，借记“主营业务成本”科目2万元<br>||31日确认劳务收入，贷记“主营业务收入”科目10万元<br>,1||3,参考解析：该项服务的履约进度按时间的进度能够合理确定，所以31日的履约进度＝1÷5×100%＝20%，12月31日确认的劳务收入＝20×20%－0＝4（万元）。应结转的劳务成本＝（2＋8）×20%＝2（万元）。<br>资料（1）会计分录：<br>确认劳务收入：<br>借：合同负债4<br>银行存款0.24<br>贷：主营业务收入4<br>应交税费——应交增值税（销项税额）0.24<br>结转劳务成本：<br>借：主营业务成本2<br>贷：合同履约成本2<br>,不定项选择题突破特训,甲公司为增值税一般纳税人，主要开展咨询和商品销售业务，适用的增值税税率分别为6%和13%，2019年12月发生如下相关经济业务：<br>（1）1日，接受乙公司委托为其提供技术咨询服务，签订一项服务期限为5个月、总价款为20万元的咨询服务合同。合同签订时收取合同价款10万元（不含税价），其余款项于服务期满时一次收取。截至12月31日，甲公司履行合同实际发生劳务成本2万元（均为职工薪酬），估计还将发生劳务成本8万元，履约进度按时间的进度能够合理确定。<br>（2）2日，向丙公司销售商品一批，开具的增值税专用发票上注明的价款为50万元，增值税税额为65万元，该批商品实际成本为36万元，丙公司于当日收到该批商品并验收入库。12日，收到丙公司支付的全部款项。<br>（3）20日，收到丙公司退回当月所购商品中有质量问题的商品，其成本3.6万元。甲公司于当日支付退货款5万元，增值税税额0.65万元，并按规定向丙公司开具了增值税专用发票（红字），退回商品已验收入库。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109083,根据资料（2），下列各项中，甲公司销售商品的会计处理正确的是{{c1::}}。,2日，销售商品时确认销售商品收入：<br>借：应收账款56.5<br>贷：主营业务收入50<br>应交税费——应交增值税（销项税额）6.5<br>||12日，收回销售款项：<br>借：银行存款56.5<br>贷：应收账款56.5<br>||12日，收到货款时确认商品销售收入：<br>借：银行存款56.5<br>贷：主营业务收入50<br>应交税费——应交增值税（销项税额）6.5<br>||2日，销售商品时结转销售商品成本：<br>借：主营业务成本36<br>贷：库存商品36<br>,1||2||4,参考解析：资料（2）会计分录：<br>2日，销售商品时确认销售商品收入：<br>借：应收账款56.5<br>贷：主营业务收入50<br>应交税费——应交增值税（销项税额）6.5<br>销售商品时结转销售商品成本：<br>借：主营业务成本36<br>贷：库存商品36<br>12日，收回销售款项：<br>借：银行存款56.5<br>贷：应收账款56.5<br>,不定项选择题突破特训,甲公司为增值税一般纳税人，主要开展咨询和商品销售业务，适用的增值税税率分别为6%和13%，2019年12月发生如下相关经济业务：<br>（1）1日，接受乙公司委托为其提供技术咨询服务，签订一项服务期限为5个月、总价款为20万元的咨询服务合同。合同签订时收取合同价款10万元（不含税价），其余款项于服务期满时一次收取。截至12月31日，甲公司履行合同实际发生劳务成本2万元（均为职工薪酬），估计还将发生劳务成本8万元，履约进度按时间的进度能够合理确定。<br>（2）2日，向丙公司销售商品一批，开具的增值税专用发票上注明的价款为50万元，增值税税额为65万元，该批商品实际成本为36万元，丙公司于当日收到该批商品并验收入库。12日，收到丙公司支付的全部款项。<br>（3）20日，收到丙公司退回当月所购商品中有质量问题的商品，其成本3.6万元。甲公司于当日支付退货款5万元，增值税税额0.65万元，并按规定向丙公司开具了增值税专用发票（红字），退回商品已验收入库。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109084,根据资料（2）和资料（3），下列各项中，甲公司发生销售退回业务相关的会计处理表述正确的是{{c1::}}。,冲减主营业务收入5万元<br>||冲减增值税销项税额0.65万元<br>||冲减主营业务成本3.6万元<br>||减少银行存款5.65万元<br>,1||2||3||4,参考解析：资料（3）会计分录：<br>借：主营业务收入5<br>应交税费——应交增值税（销项税额）0.65<br>贷：银行存款5.65<br>借：库存商品3.6<br>贷：主营业务成本3.6<br>,不定项选择题突破特训,甲公司为增值税一般纳税人，主要开展咨询和商品销售业务，适用的增值税税率分别为6%和13%，2019年12月发生如下相关经济业务：<br>（1）1日，接受乙公司委托为其提供技术咨询服务，签订一项服务期限为5个月、总价款为20万元的咨询服务合同。合同签订时收取合同价款10万元（不含税价），其余款项于服务期满时一次收取。截至12月31日，甲公司履行合同实际发生劳务成本2万元（均为职工薪酬），估计还将发生劳务成本8万元，履约进度按时间的进度能够合理确定。<br>（2）2日，向丙公司销售商品一批，开具的增值税专用发票上注明的价款为50万元，增值税税额为65万元，该批商品实际成本为36万元，丙公司于当日收到该批商品并验收入库。12日，收到丙公司支付的全部款项。<br>（3）20日，收到丙公司退回当月所购商品中有质量问题的商品，其成本3.6万元。甲公司于当日支付退货款5万元，增值税税额0.65万元，并按规定向丙公司开具了增值税专用发票（红字），退回商品已验收入库。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109085,根据资料（1）至资料（3），下列各项中，上述业务对甲公司2019年12月利润表相关项目的影响结果表述正确的是{{c1::}}。,营业利润增加14.6万元<br>||营业收入增加49万元<br>||营业成本增加34.4万元<br>||营业利润增加15.12万元<br>,1||2||3,参考解析：营业收入＝4［资料（1）］＋50［资料（2）］－5［资料（3）］＝49（万元）；营业成本＝2［资料（1）］＋36［资料（2）］－3.6［资料（3）］＝34.4（万元）；营业利润＝营业收入－营业成本＝49－34.4＝14.6（万元）。<br>,不定项选择题突破特训,甲公司为增值税一般纳税人，主要开展咨询和商品销售业务，适用的增值税税率分别为6%和13%，2019年12月发生如下相关经济业务：<br>（1）1日，接受乙公司委托为其提供技术咨询服务，签订一项服务期限为5个月、总价款为20万元的咨询服务合同。合同签订时收取合同价款10万元（不含税价），其余款项于服务期满时一次收取。截至12月31日，甲公司履行合同实际发生劳务成本2万元（均为职工薪酬），估计还将发生劳务成本8万元，履约进度按时间的进度能够合理确定。<br>（2）2日，向丙公司销售商品一批，开具的增值税专用发票上注明的价款为50万元，增值税税额为65万元，该批商品实际成本为36万元，丙公司于当日收到该批商品并验收入库。12日，收到丙公司支付的全部款项。<br>（3）20日，收到丙公司退回当月所购商品中有质量问题的商品，其成本3.6万元。甲公司于当日支付退货款5万元，增值税税额0.65万元，并按规定向丙公司开具了增值税专用发票（红字），退回商品已验收入库。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109086,根据资料（1），甲公司2019年10月出租生产设备的相关会计处理表述正确的是{{c1::}}。,应确认其他业务收入5万元<br>||应确认其他业务收入30万元<br>||计提折旧费应计入管理费用4万元<br>||计提折旧费应计入其他业务成本4万元<br>,1||4,参考解析：甲公司出租该固定资产，租金一次性收取且提供后续服务，根据权责发生制，收入不能一次全部确认，要按月确认收入。<br>资料（1）会计分录：<br>10月1日收到预收款项：<br>借：银行存款33.9<br>贷：预收账款30<br>应交税费——应交增值税（销项税额）3.9<br>10月31日，确认收入结转成本：<br>借：预收账款5<br>贷：其他业务收入5<br>借：其他业务成本4<br>贷：累计折旧4<br>,不定项选择题突破特训,甲公司为增值税一般纳税人。2019年10月，甲公司发生的有关经济业务如下：<br>（1）1日，将一台暂时闲置的生产设备出租给乙公司。双方合同约定租期为6个月，每月不含增值税的租金为5万元，租金一次性收取且提供后续服务。甲公司开具的增值税专用发票上注明的价款为30万元，增值税税额为3.9万元。该设备每月应计提折旧4万元。<br>（2）8日，销售M产品10000件，每件标价为1000元（不含增值税），每件生产成本为800元，由于是成批销售，给予购买方10%的商业折扣，开具的增值税专用发票上注明的价款为900万元，增值税税额为117万元；全部款项已收到并存入银行。<br>（3）8日，销售M产品时领用单独计价的包装物一批，随同M产品出售。甲公司开具的增值税专用发票上注明的包装物价款为2万元，增值税税额为0.26万元；全部款项已收到并存入银行，包装物的实际成本为1万元。<br>（4）16日，销售一批不需用的原材料，甲公司开具的增值税专用发票上注明的价款为4万元，增值税税额为0.52万元，款项已收到并存入银行。该批原材料的实际成本为3万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109087,根据资料（2），下列各项中，关于甲公司确认销售商品收入并结转售出商品成本的会计处理正确的是{{c1::}}。,借：主营业务成本720<br>贷：库存商品720<br>||借：银行存款1130<br>贷：主营业务收入1000<br>应交税费——应交增值税（销项税额）130<br>||借：银行存款1017<br>贷：主营业务收入900<br>应交税费——应交增值税（销项税额）117<br>||借：主营业务成本800<br>贷：库存商品800<br>,3||4,参考解析：确认的销售收入＝10000×1000×（1－10%）＝9000000（元）＝900（万元）；结转的商品成本＝10000×800＝8000000（元）＝800（万元）。<br>资料（2）会计分录：<br>确认收入时：<br>借：银行存款1017<br>贷：主营业务收入900<br>应交税费——应交增值税（销项税额）117<br>结转成本：<br>借：主营业务成本800<br>贷：库存商品800<br>,不定项选择题突破特训,甲公司为增值税一般纳税人。2019年10月，甲公司发生的有关经济业务如下：<br>（1）1日，将一台暂时闲置的生产设备出租给乙公司。双方合同约定租期为6个月，每月不含增值税的租金为5万元，租金一次性收取且提供后续服务。甲公司开具的增值税专用发票上注明的价款为30万元，增值税税额为3.9万元。该设备每月应计提折旧4万元。<br>（2）8日，销售M产品10000件，每件标价为1000元（不含增值税），每件生产成本为800元，由于是成批销售，给予购买方10%的商业折扣，开具的增值税专用发票上注明的价款为900万元，增值税税额为117万元；全部款项已收到并存入银行。<br>（3）8日，销售M产品时领用单独计价的包装物一批，随同M产品出售。甲公司开具的增值税专用发票上注明的包装物价款为2万元，增值税税额为0.26万元；全部款项已收到并存入银行，包装物的实际成本为1万元。<br>（4）16日，销售一批不需用的原材料，甲公司开具的增值税专用发票上注明的价款为4万元，增值税税额为0.52万元，款项已收到并存入银行。该批原材料的实际成本为3万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109088,根据资料（3），下列各项中，甲公司结转随同M产品销售的包装物成本时，应借记的会计科目是{{c1::}}。,其他业务成本<br>||管理费用<br>||主营业务成本<br>||销售费用<br>,1,参考解析：资料（3）会计分录：<br>借：银行存款2.26<br>贷：其他业务收入2<br>应交税费——应交增值税（销项税额）0.26<br>借：其他业务成本1<br>贷：周转材料——包装物1<br>,不定项选择题突破特训,甲公司为增值税一般纳税人。2019年10月，甲公司发生的有关经济业务如下：<br>（1）1日，将一台暂时闲置的生产设备出租给乙公司。双方合同约定租期为6个月，每月不含增值税的租金为5万元，租金一次性收取且提供后续服务。甲公司开具的增值税专用发票上注明的价款为30万元，增值税税额为3.9万元。该设备每月应计提折旧4万元。<br>（2）8日，销售M产品10000件，每件标价为1000元（不含增值税），每件生产成本为800元，由于是成批销售，给予购买方10%的商业折扣，开具的增值税专用发票上注明的价款为900万元，增值税税额为117万元；全部款项已收到并存入银行。<br>（3）8日，销售M产品时领用单独计价的包装物一批，随同M产品出售。甲公司开具的增值税专用发票上注明的包装物价款为2万元，增值税税额为0.26万元；全部款项已收到并存入银行，包装物的实际成本为1万元。<br>（4）16日，销售一批不需用的原材料，甲公司开具的增值税专用发票上注明的价款为4万元，增值税税额为0.52万元，款项已收到并存入银行。该批原材料的实际成本为3万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109089,根据资料（4），下列各项中，关于甲公司销售原材料和结转材料成本的会计处理结果正确的是{{c1::}}。,“主营业务成本”科目借方增加3万元<br>||“其他业务收入”科目贷方增加4万元<br>||“其他业务成本”科目借方增加3万元<br>||“主营业务收入”科目贷方增加4万元<br>,2||3,参考解析：资料（4）会计分录：<br>借：银行存款4.52<br>贷：其他业务收入4<br>应交税费——应交增值税（销项税额）0.52<br>借：其他业务成本3<br>贷：原材料3<br>,不定项选择题突破特训,甲公司为增值税一般纳税人。2019年10月，甲公司发生的有关经济业务如下：<br>（1）1日，将一台暂时闲置的生产设备出租给乙公司。双方合同约定租期为6个月，每月不含增值税的租金为5万元，租金一次性收取且提供后续服务。甲公司开具的增值税专用发票上注明的价款为30万元，增值税税额为3.9万元。该设备每月应计提折旧4万元。<br>（2）8日，销售M产品10000件，每件标价为1000元（不含增值税），每件生产成本为800元，由于是成批销售，给予购买方10%的商业折扣，开具的增值税专用发票上注明的价款为900万元，增值税税额为117万元；全部款项已收到并存入银行。<br>（3）8日，销售M产品时领用单独计价的包装物一批，随同M产品出售。甲公司开具的增值税专用发票上注明的包装物价款为2万元，增值税税额为0.26万元；全部款项已收到并存入银行，包装物的实际成本为1万元。<br>（4）16日，销售一批不需用的原材料，甲公司开具的增值税专用发票上注明的价款为4万元，增值税税额为0.52万元，款项已收到并存入银行。该批原材料的实际成本为3万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109090,根据资料（1）至资料（4），甲公司2019年10月利润表“营业成本”项目的本期金额是{{c1::}}万元。,807<br>||808<br>||727<br>||728<br>,2,参考解析：甲公司2019年10月利润表“营业成本”项目的本期金额＝4［资料（1）］＋800［资料（2）］＋1［资料（3）］＋3［资料（4）］＝808（万元）。<br>,不定项选择题突破特训,甲公司为增值税一般纳税人。2019年10月，甲公司发生的有关经济业务如下：<br>（1）1日，将一台暂时闲置的生产设备出租给乙公司。双方合同约定租期为6个月，每月不含增值税的租金为5万元，租金一次性收取且提供后续服务。甲公司开具的增值税专用发票上注明的价款为30万元，增值税税额为3.9万元。该设备每月应计提折旧4万元。<br>（2）8日，销售M产品10000件，每件标价为1000元（不含增值税），每件生产成本为800元，由于是成批销售，给予购买方10%的商业折扣，开具的增值税专用发票上注明的价款为900万元，增值税税额为117万元；全部款项已收到并存入银行。<br>（3）8日，销售M产品时领用单独计价的包装物一批，随同M产品出售。甲公司开具的增值税专用发票上注明的包装物价款为2万元，增值税税额为0.26万元；全部款项已收到并存入银行，包装物的实际成本为1万元。<br>（4）16日，销售一批不需用的原材料，甲公司开具的增值税专用发票上注明的价款为4万元，增值税税额为0.52万元，款项已收到并存入银行。该批原材料的实际成本为3万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109091,根据资料（1），甲公司2019年实现的利润总额是{{c1::}}万元。,127<br>||123<br>||143<br>||147<br>,3,参考解析：2019年实现的利润总额＝营业利润＋营业外收入－营业外支出＝127＋20－4＝143（万元）。<br>,不定项选择题突破特训,甲公司为增值税一般纳税人，采用表结法结转本年利润，适用的所得税税率为25%。2019年相关业务资料如下：<br>（1）年初未分配利润为0。全年实现营业利润127万元，取得营业外收入20万元，发生营业外支出4万元。<br>（2）经查，按税法规定需调整的纳税事项有：职工福利费开支超过准予扣除标准的金额为1.2万元，工会经费超过准予扣除标准的金额为0.8万元；营业外支出中有1万元为税收滞纳金，投资收益中有2万元为本年实现的国债利息收入；其他应调减的应纳税所得额为8万元。<br>（3）与所得税费用相关的递延所得税资料：递延所得税负债年初数为2万元，年末数为3万元；递延所得税资产年初数为2万元，年末数为1万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109092,根据资料（2），下列各项中，关于甲公司纳税调整事项的表述正确的是{{c1::}}。,本年纳税调整减少总额为10万元<br>||发生的税收滞纳金1万元应调整增加应纳税所得额<br>||实现的国债利息收入2万元应调整减少应纳税所得额<br>||本年纳税调整增加总额为3万元<br>,1||2||3||4,参考解析：本年纳税调整增加总额＝1.2＋0.8＋1＝3（万元）；本年纳税调整减少总额＝2＋8＝10（万元）。<br>,不定项选择题突破特训,甲公司为增值税一般纳税人，采用表结法结转本年利润，适用的所得税税率为25%。2019年相关业务资料如下：<br>（1）年初未分配利润为0。全年实现营业利润127万元，取得营业外收入20万元，发生营业外支出4万元。<br>（2）经查，按税法规定需调整的纳税事项有：职工福利费开支超过准予扣除标准的金额为1.2万元，工会经费超过准予扣除标准的金额为0.8万元；营业外支出中有1万元为税收滞纳金，投资收益中有2万元为本年实现的国债利息收入；其他应调减的应纳税所得额为8万元。<br>（3）与所得税费用相关的递延所得税资料：递延所得税负债年初数为2万元，年末数为3万元；递延所得税资产年初数为2万元，年末数为1万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109093,根据资料（1）和资料（2），甲公司2019年应纳税所得额为{{c1::}}万元。,136<br>||146<br>||143<br>||141<br>,1,参考解析：应纳税所得额＝利润总额＋纳税调增－纳税调减＝143＋3－10＝136（万元）。<br>,不定项选择题突破特训,甲公司为增值税一般纳税人，采用表结法结转本年利润，适用的所得税税率为25%。2019年相关业务资料如下：<br>（1）年初未分配利润为0。全年实现营业利润127万元，取得营业外收入20万元，发生营业外支出4万元。<br>（2）经查，按税法规定需调整的纳税事项有：职工福利费开支超过准予扣除标准的金额为1.2万元，工会经费超过准予扣除标准的金额为0.8万元；营业外支出中有1万元为税收滞纳金，投资收益中有2万元为本年实现的国债利息收入；其他应调减的应纳税所得额为8万元。<br>（3）与所得税费用相关的递延所得税资料：递延所得税负债年初数为2万元，年末数为3万元；递延所得税资产年初数为2万元，年末数为1万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109094,根据资料（3），下列各项中，甲公司递延所得税的相关会计处理表述正确的是{{c1::}}。,借记“所得税费用”科目1万元<br>||借记“递延所得税负债”科目1万元<br>||贷记“递延所得税负债”科目1万元<br>||贷记“递延所得税资产”科目1万元<br>,3||4,参考解析：当期递延所得税负债发生额＝递延所得税负债年末数－递延所得税负债年初数＝3－2＝1（万元）。当期递延所得税资产发生额＝递延所得税资产年末数－递延所得税资产年初数＝1－2＝－1（万元）。<br>资料（3）会计分录：<br>借：所得税费用2<br>贷：递延所得税负债1<br>递延所得税资产1<br>,不定项选择题突破特训,甲公司为增值税一般纳税人，采用表结法结转本年利润，适用的所得税税率为25%。2019年相关业务资料如下：<br>（1）年初未分配利润为0。全年实现营业利润127万元，取得营业外收入20万元，发生营业外支出4万元。<br>（2）经查，按税法规定需调整的纳税事项有：职工福利费开支超过准予扣除标准的金额为1.2万元，工会经费超过准予扣除标准的金额为0.8万元；营业外支出中有1万元为税收滞纳金，投资收益中有2万元为本年实现的国债利息收入；其他应调减的应纳税所得额为8万元。<br>（3）与所得税费用相关的递延所得税资料：递延所得税负债年初数为2万元，年末数为3万元；递延所得税资产年初数为2万元，年末数为1万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109095,根据资料（1）至资料（3），甲公司2019年的净利润为{{c1::}}万元。,107<br>||106<br>||112<br>||87<br>,1,参考解析：2019年所得税费用＝136×25%＋（3－2）－（1－2）＝36（万元）。<br>2019年净利润＝143－36＝107（万元）。<br>,不定项选择题突破特训,甲公司为增值税一般纳税人，采用表结法结转本年利润，适用的所得税税率为25%。2019年相关业务资料如下：<br>（1）年初未分配利润为0。全年实现营业利润127万元，取得营业外收入20万元，发生营业外支出4万元。<br>（2）经查，按税法规定需调整的纳税事项有：职工福利费开支超过准予扣除标准的金额为1.2万元，工会经费超过准予扣除标准的金额为0.8万元；营业外支出中有1万元为税收滞纳金，投资收益中有2万元为本年实现的国债利息收入；其他应调减的应纳税所得额为8万元。<br>（3）与所得税费用相关的递延所得税资料：递延所得税负债年初数为2万元，年末数为3万元；递延所得税资产年初数为2万元，年末数为1万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
